SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20132014,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,A1,067331250,210336000894,Accountability,Middle School,73.5,95,Distinguished/Progressing,School of Distinction,70.6,71.1,Yes,YES,Yes,N/A,86,N/A,N/A,KVEC,904
20132014,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,A1,067331056,210336001998,Accountability,High School,72.0,76,Proficient/Progressing,High Progress School,59.6,60.6,Yes,YES,Yes,Yes,18,N/A,N/A,KVEC,904
20132014,067,LETCHER,331,Letcher County,350,Letcher Elementary School,331350,A1,067331350,210336000898,Accountability,Elementary School,70.4,73,Proficient/Progressing,,61.7,62.7,Yes,YES,Yes,N/A,37,N/A,N/A,KVEC,904
20132014,067,LETCHER,331,Letcher County,355,Letcher Middle School,331355,A1,067331355,210336002318,Accountability,Middle School,65.1,62,Needs Improvement/Progressing,,56.2,57.2,Yes,YES,Yes,N/A,24,N/A,N/A,KVEC,904
20132014,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,A1,067331425,210336000901,Accountability,Elementary School,70.7,75,Proficient/Progressing,High Progress School,57.2,58.2,Yes,YES,Yes,N/A,22,N/A,N/A,KVEC,904
20132014,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,A1,067331650,210336000903,Accountability,Elementary School,63.7,44,Needs Improvement/Progressing,,53.2,54.2,Yes,YES,Yes,N/A,12,N/A,N/A,KVEC,904
20132014,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,A1,067331710,210336000904,Accountability,Middle School,70.1,84,Proficient/Progressing,High Progress School,57.9,58.9,Yes,YES,Yes,N/A,30,N/A,N/A,KVEC,904
20132014,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,A1,068335040,210339000906,Accountability,Elementary School,63.3,42,Needs Improvement/Progressing,,53.7,54.7,Yes,YES,Yes,N/A,13,N/A,N/A,KEDC,903
20132014,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,A1,068335090,210339000908,Accountability,Elementary School,62.8,40,Needs Improvement,Focus School,64.5,65.5,No,YES,Yes,N/A,48,N/A,N/A,KEDC,903
20132014,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,A1,068335095,210339000909,Accountability,Elementary School,61.3,35,Needs Improvement/Progressing,,53.7,54.7,Yes,YES,Yes,N/A,13,N/A,N/A,KEDC,903
20132014,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,A1,068335120,210339000910,Accountability,High School,67.7,56,Needs Improvement/Progressing,Focus School/High Progress School,60.1,61.1,Yes,YES,Yes,Yes,19,N/A,N/A,KEDC,903
20132014,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,A1,068335100,210339001503,Accountability,Middle School,60.5,42,Needs Improvement/Progressing,Focus School,59.0,60.0,Yes,YES,Yes,N/A,35,N/A,N/A,KEDC,903
20132014,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,A1,068335140,210339000911,Accountability,Elementary School,68.2,64,Needs Improvement/Progressing,,66.9,67.9,Yes,YES,Yes,N/A,58,N/A,N/A,KEDC,903
20132014,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,A1,069341040,210348000914,Accountability,Elementary School,65.5,53,Needs Improvement,,66.0,67.0,No,YES,Yes,N/A,55,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,A1,069341050,210348000915,Accountability,Elementary School,64.7,50,Needs Improvement,,63.9,64.9,No,YES,Yes,N/A,45,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,070,Hustonville Elementary School,341070,A1,069341070,210348000916,Accountability,Elementary School,69.0,69,Needs Improvement/Progressing,,64.7,65.7,Yes,YES,Yes,N/A,50,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,A1,069341095,210348000918,Accountability,High School,75.0,88,Proficient/Progressing,Priority School,67.2,68.2,Yes,YES,Yes,Yes,53,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,065,Lincoln County Middle School,341065,A1,069341065,210348000478,Accountability,Middle School,67.1,70,Proficient/Progressing,,60.6,61.6,Yes,YES,Yes,N/A,42,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,023,Lloyd Mcguffey Sixth Grade Center,341023,A1,069341023,210348002031,Accountability,Middle School,64.7,60,Needs Improvement,Focus School,65.0,66.0,No,YES,Yes,N/A,61,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,100,McKinney Elementary School,341100,A1,069341100,210348000919,Accountability,Elementary School,72.0,80,Proficient/Progressing,,63.9,64.9,Yes,YES,Yes,N/A,45,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,A1,069341130,210348000920,Accountability,Elementary School,68.7,67,Needs Improvement/Progressing,High Progress School,54.7,55.7,Yes,YES,Yes,N/A,15,N/A,N/A,SESC,907
20132014,069,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,A1,069341150,210348000921,Accountability,Elementary School,58.4,26,Needs Improvement,,63.6,64.6,No,YES,Yes,N/A,43,N/A,N/A,SESC,907
20132014,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,A1,070345050,210351000924,Accountability,High School,76.4,94,Distinguished/Progressing,Priority School/High Progress School,64.9,65.9,Yes,YES,Yes,Yes,40,N/A,N/A,WKEC,908
20132014,070,LIVINGSTON,345,Livingston County,065,Livingston County Middle School,345065,A1,070345065,210351001484,Accountability,Middle School,65.0,61,Needs Improvement/Progressing,,62.9,63.9,Yes,YES,Yes,N/A,52,N/A,N/A,WKEC,908
20132014,070,LIVINGSTON,345,Livingston County,020,North Livingston Elementary School,345020,A1,070345020,210351001133,Accountability,Elementary School,76.5,93,Distinguished/Progressing,High Performing School,66.7,67.7,Yes,YES,Yes,N/A,57,N/A,N/A,WKEC,908
20132014,070,LIVINGSTON,345,Livingston County,021,South Livingston Elementary School,345021,A1,070345021,210351001999,Accountability,Elementary School,69.7,70,Proficient/Progressing,,62.1,63.1,Yes,YES,Yes,N/A,38,N/A,N/A,WKEC,908
20132014,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,A1,071351011,210354001542,Accountability,Middle School,75.5,97,Distinguished/Progressing,School of Distinction,71.5,72.0,Yes,YES,Yes,N/A,89,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,A1,071351011,210354001542,Accountability,Elementary School,72.3,82,Proficient/Progressing,High Progress School,58.2,59.2,Yes,YES,Yes,N/A,25,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,A1,071351012,210354001543,Accountability,Elementary School,76.2,93,Distinguished/Progressing,High Performing School,72.2,72.7,Yes,YES,Yes,N/A,81,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,A1,071351012,210354001543,Accountability,Middle School,78.7,98,Distinguished/Progressing,School of Distinction,76.9,77.4,Yes,YES,Yes,N/A,97,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,A1,071351013,210354001544,Accountability,Middle School,73.1,94,Distinguished/Progressing,High Performing School,72.6,73.1,Yes,YES,Yes,N/A,93,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,A1,071351013,210354001544,Accountability,Elementary School,71.1,76,Proficient/Progressing,,64.6,65.6,Yes,YES,Yes,N/A,49,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,A1,071351014,210354001545,Accountability,Elementary School,66.6,57,Needs Improvement/Progressing,,60.9,61.9,Yes,YES,Yes,N/A,34,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,A1,071351014,210354001545,Accountability,Middle School,71.4,89,Proficient/Progressing,,70.4,70.9,Yes,YES,Yes,N/A,85,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,140,Logan County High School,351140,A1,071351140,210354001458,Accountability,High School,75.1,88,Proficient/Progressing,Focus School,69.3,70.3,Yes,YES,Yes,Yes,64,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,A1,071351016,210354001546,Accountability,Elementary School,79.4,98,Distinguished/Progressing,School of Distinction,75.8,76.3,Yes,YES,Yes,N/A,91,N/A,N/A,GRREC,902
20132014,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,A1,071351016,210354001546,Accountability,Middle School,74.9,96,Distinguished/Progressing,School of Distinction,69.5,70.0,Yes,YES,Yes,N/A,82,N/A,N/A,GRREC,902
20132014,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,A1,059354020,210363000939,Accountability,High School,74.2,86,Proficient,,69.3,70.3,Yes,YES,Yes,No,64,N/A,N/A,NKCES,905
20132014,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,A1,059354020,210363000939,Accountability,Middle School,56.2,24,Needs Improvement,Focus School,66.3,67.3,No,YES,Yes,N/A,66,N/A,N/A,NKCES,905
20132014,059,KENTON,354,Ludlow Independent,010,Mary A. Goetz Elementary School,354010,A1,059354010,210363000938,Accountability,Elementary School,67.8,62,Needs Improvement,,67.1,68.1,No,YES,Yes,N/A,60,N/A,N/A,NKCES,905
20132014,072,LYON,361,Lyon County,020,Lyon County Elementary School,361020,A1,072361020,210369000942,Accountability,Elementary School,68.7,67,Needs Improvement,,76.2,76.7,No,YES,Yes,N/A,93,N/A,N/A,WKEC,908
20132014,072,LYON,361,Lyon County,070,Lyon County High School,361070,A1,072361070,210369000943,Accountability,High School,69.7,66,Needs Improvement,,69.3,70.3,No,YES,Yes,No,64,N/A,N/A,WKEC,908
20132014,072,LYON,361,Lyon County,023,Lyon County Middle School,361023,A1,072361023,210369001950,Accountability,Middle School,79.1,98,Distinguished/Progressing,School of Distinction,75.4,75.9,Yes,YES,Yes,N/A,96,N/A,N/A,WKEC,908
20132014,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,A1,073365021,210372002217,Accountability,Middle School,70.4,85,Proficient/Progressing,,66.5,67.5,Yes,YES,Yes,N/A,68,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,A1,073365010,210372000944,Accountability,Middle School,66.0,64,Needs Improvement,,66.8,67.3,No,YES,Yes,N/A,70,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,A1,073365015,210372000945,Accountability,Elementary School,64.2,47,Needs Improvement,,65.6,66.6,No,YES,Yes,N/A,53,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,145,Farristown Middle School,365145,A1,073365145,210372002311,Accountability,Middle School,72.1,92,Distinguished/Progressing,Focus School,66.4,67.4,Yes,YES,Yes,N/A,67,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,140,Foley Middle School,365140,A1,073365140,210372000953,Accountability,Middle School,66.8,70,Proficient/Progressing,,64.7,65.7,Yes,YES,Yes,N/A,60,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,A1,073365018,210372002032,Accountability,Elementary School,71.8,79,Proficient/Progressing,,65.3,66.3,Yes,YES,Yes,N/A,52,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,A1,073365030,210372000946,Accountability,Elementary School,69.0,69,Needs Improvement/Progressing,,66.7,67.7,Yes,YES,Yes,N/A,57,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,A1,073365040,210372000947,Accountability,Elementary School,74.7,89,Proficient/Progressing,,70.8,71.3,Yes,YES,Yes,N/A,75,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,A1,073365045,210372000948,Accountability,Elementary School,75.6,91,Distinguished/Progressing,High Performing School/High Progress School,62.0,63.0,Yes,YES,Yes,N/A,37,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,050,Madison Central High School,365050,A1,073365050,210372000949,Accountability,High School,70.4,71,Proficient/Progressing,Focus School,67.1,68.1,Yes,YES,Yes,Yes,51,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,020,Madison Middle School,365020,A1,073365020,210372000250,Accountability,Middle School,64.2,58,Needs Improvement/Progressing,Focus School,61.9,62.9,Yes,YES,Yes,N/A,48,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,150,Madison Southern High School,365150,A1,073365150,210372001594,Accountability,High School,79.1,96,Distinguished/Progressing,Focus School/High Progress School,65.8,66.8,Yes,YES,Yes,Yes,45,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,005,Mayfield Elementary School,365005,A1,073365005,210372001590,Accountability,Elementary School,53.9,13,Needs Improvement/Progressing,Focus School,49.2,50.2,Yes,YES,Yes,N/A,6,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,450,Model Laboratory Elementary School,365450,A1,073365450,210372001485,Accountability,Elementary School,68.9,68,Needs Improvement,Focus School,74.0,74.5,No,YES,Yes,N/A,87,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,A1,073365460,210372001486,Accountability,High School,75.3,89,Proficient,,76.2,76.7,No,YES,Yes,Yes,93,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,455,Model Laboratory Middle School,365455,A1,073365455,210372001536,Accountability,Middle School,77.6,98,Distinguished/Progressing,School of Distinction,74.3,74.8,Yes,YES,Yes,N/A,95,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,A1,073365007,210372001901,Accountability,Elementary School,68.1,63,Needs Improvement/Progressing,,61.3,62.3,Yes,YES,Yes,N/A,35,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,A1,073365100,210372000950,Accountability,Elementary School,76.3,93,Distinguished/Progressing,High Performing School,75.7,76.2,Yes,YES,Yes,N/A,91,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,120,Waco Elementary School,365120,A1,073365120,210372000951,Accountability,Elementary School,71.1,76,Proficient/Progressing,,65.1,66.1,Yes,YES,Yes,N/A,51,N/A,N/A,SESC,907
20132014,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,A1,073365130,210372000952,Accountability,Elementary School,70.4,73,Proficient,,73.9,74.4,No,YES,Yes,N/A,87,N/A,N/A,SESC,907
20132014,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,A1,074371175,210375001618,Accountability,Middle School,57.9,30,Needs Improvement/Progressing,High Progress School,45.1,46.1,Yes,YES,Yes,N/A,5,N/A,N/A,KVEC,904
20132014,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,A1,074371370,210375000960,Accountability,High School,60.0,19,Needs Improvement,Focus School,53.3,54.3,Yes,YES,No,No,5,N/A,N/A,KVEC,904
20132014,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,A1,074371172,210375002238,Accountability,Elementary School,77.3,94,Distinguished/Progressing,High Performing School/High Progress School,60.6,61.6,Yes,YES,Yes,N/A,33,N/A,N/A,KVEC,904
20132014,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,A1,074371360,210375000958,Accountability,Elementary School,52.3,10,Needs Improvement/Progressing,,50.5,51.5,Yes,YES,Yes,N/A,8,N/A,N/A,KVEC,904
20132014,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,A1,074371173,210375002227,Accountability,Elementary School,72.7,83,Proficient/Progressing,High Progress School,56.5,57.5,Yes,YES,Yes,N/A,20,N/A,N/A,KVEC,904
20132014,075,MARION,375,Marion County,020,Calvary Elementary School,375020,A1,075375020,210378000962,Accountability,Elementary School,74.6,89,Proficient,,76.0,76.5,No,YES,Yes,N/A,92,N/A,N/A,CKEC,901
20132014,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,A1,075375040,210378000963,Accountability,Elementary School,64.7,50,Needs Improvement,,64.0,65.0,No,YES,Yes,N/A,46,N/A,N/A,CKEC,901
20132014,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,A1,075375210,210378000967,Accountability,Elementary School,58.7,27,Needs Improvement,Focus School,64.7,65.7,No,YES,Yes,N/A,50,N/A,N/A,CKEC,901
20132014,075,MARION,375,Marion County,220,Lebanon Middle School,375220,A1,075375220,210378000968,Accountability,Middle School,70.2,84,Proficient/Progressing,Focus School,66.5,67.5,Yes,YES,Yes,N/A,68,N/A,N/A,CKEC,901
20132014,075,MARION,375,Marion County,515,Marion County High School,375515,A1,075375515,210378000970,Accountability,High School,71.6,74,Proficient,Focus School,68.8,69.8,Yes,YES,Yes,No,60,N/A,N/A,CKEC,901
20132014,075,MARION,375,Marion County,090,Saint Charles Middle School,375090,A1,075375090,210378000966,Accountability,Middle School,71.4,89,Proficient/Progressing,,69.9,70.4,Yes,YES,Yes,N/A,83,N/A,N/A,CKEC,901
20132014,075,MARION,375,Marion County,100,West Marion Elementary School,375100,A1,075375100,210378001619,Accountability,Elementary School,73.0,84,Proficient/Progressing,,72.3,72.8,Yes,YES,Yes,N/A,82,N/A,N/A,CKEC,901
20132014,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,A1,076381011,210381000971,Accountability,Elementary School,74.1,87,Proficient,,73.9,74.4,No,YES,Yes,N/A,87,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,015,Benton Middle School,381015,A1,076381015,210381000972,Accountability,Middle School,80.2,99,Distinguished,,81.1,81.6,No,YES,Yes,N/A,99,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,A1,076381040,210381000973,Accountability,Elementary School,71.5,78,Proficient/Progressing,,66.7,67.7,Yes,YES,Yes,N/A,57,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,A1,076381010,210381000272,Accountability,Elementary School,81.1,99,Distinguished/Progressing,School of Distinction,75.1,75.6,Yes,YES,Yes,N/A,90,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,A1,076381085,210381000975,Accountability,Elementary School,81.2,99,Distinguished/Progressing,School of Distinction,77.9,78.4,Yes,YES,Yes,N/A,95,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,A1,076381088,210381000976,Accountability,High School,77.5,95,Distinguished,,76.1,76.6,Yes,YES,Yes,No,92,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,A1,076381090,210381000977,Accountability,Middle School,74.0,95,Distinguished/Progressing,School of Distinction,71.2,71.7,Yes,YES,Yes,N/A,88,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,A1,076381100,210381000978,Accountability,Elementary School,75.4,91,Distinguished/Progressing,High Performing School,69.3,70.3,Yes,YES,Yes,N/A,69,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,A1,076381105,210381000979,Accountability,Elementary School,75.5,91,Distinguished/Progressing,High Performing School,72.2,72.7,Yes,YES,Yes,N/A,81,N/A,N/A,WKEC,908
20132014,076,MARSHALL,381,Marshall County,110,South Marshall Middle School,381110,A1,076381110,210381000980,Accountability,Middle School,75.1,96,Distinguished/Progressing,School of Distinction,71.0,71.5,Yes,YES,Yes,N/A,88,N/A,N/A,WKEC,908
20132014,077,MARTIN,385,Martin County,051,Eden Elementary School,385051,A1,077385051,210384001902,Accountability,Elementary School,66.5,56,Needs Improvement/Progressing,,61.0,62.0,Yes,YES,Yes,N/A,34,N/A,N/A,KEDC,903
