SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,LEVEL,STARS,GAP_REDUCTION,FED_CLASS,PROFICIENCY_RATE,PROFICIENCY_RATING,SEPERATE_RATE,SEPERATE_RATING,GROWTH_RATE,GROWTH_RATING,ELP_GROWTH,TRANSITION_RATE,TRANSITION_RATING,TRANSITION_ELP,GRAD_RATE,GRAD_RATING,OVERALL_SCORE,REASON,GAP_DEMO,FEED_SCHOOL,PROF_WGHT,SEP_WGHT,GROWTH_WGHT,TRANS_WGHT,GRAD_WGHT
20182019,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,069341130,210348000920,SESC,907,ES,3,N,,65.2,Low,66.3,Medium,62.3,High,,.,,,.,,64.4,,,,23.8,18.0,22.7,.,.
20182019,069,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,069341150,210348000921,SESC,907,ES,2,N,,62.1,Low,57.1,Low,45.0,Very Low,,.,,,.,,54.5,,,,22.6,15.5,16.4,.,.
20182019,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,SESC,907,ES,3,N,,65.4,Low,64.1,Medium,59.7,Medium,112.5,.,,,.,,63.0,,,,23.8,17.4,21.8,.,.
20182019,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,SESC,907,MS,3,N,,63.8,Low,68.8,Medium,52.2,Medium,,.,,,.,,60.9,,,,23.3,18.6,19.0,.,.
20182019,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,SESC,907,HS,3,N,,56.1,Medium,58.1,Low,.,,,76.3,Medium,,90.4,Low,64.9,,Disability:Non-Disability,,26.3,9.1,.,23.8,5.7
20182019,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,WKEC,908,HS,2,N,,43.9,Very Low,63.4,Medium,.,,,79.9,Medium,,94.0,Medium,61.3,,,,20.6,9.9,.,25.0,5.9
20182019,070,LIVINGSTON,345,Livingston County,065,Livingston County Middle School,345065,070345065,210351001484,WKEC,908,MS,4,N,,76.3,High,72.5,High,63.2,Very High,,.,,,.,,70.5,,,,27.8,19.6,23.0,.,.
20182019,070,LIVINGSTON,345,Livingston County,020,North Livingston Elementary School,345020,070345020,210351001133,WKEC,908,ES,3,N,,69.8,Medium,66.2,Medium,52.8,Low,,.,,,.,,62.6,,,,25.4,17.9,19.3,.,.
20182019,070,LIVINGSTON,345,Livingston County,021,South Livingston Elementary School,345021,070345021,210351001999,WKEC,908,ES,2,N,,58.9,Low,60.8,Low,49.8,Low,,.,,,.,,56.1,,,,21.5,16.5,18.2,.,.
20182019,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,WKEC,908,HS,2,N,,43.9,Very Low,63.4,Medium,.,,,79.9,Medium,,94.0,Medium,61.3,,,,20.6,9.9,.,25.0,5.9
20182019,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,WKEC,908,ES,2,N,,62.6,Low,63.0,Medium,51.0,Low,,.,,,.,,58.5,,,,22.8,17.1,18.6,.,.
20182019,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,WKEC,908,MS,4,N,,76.3,High,72.5,High,63.2,Very High,,.,,,.,,70.5,,,,27.8,19.6,23.0,.,.
20182019,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354001542,GRREC,902,ES,3,N,,71.0,Medium,67.8,Medium,62.3,High,,.,,,.,,67.0,,,,25.9,18.4,22.7,.,.
20182019,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354001542,GRREC,902,MS,3,N,,75.4,Medium,69.4,Medium,52.7,Medium,,.,,,.,,65.5,,,,27.5,18.8,19.2,.,.
20182019,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354001543,GRREC,902,ES,4,N,,82.1,High,78.3,High,61.8,High,,.,,,.,,73.7,,,,29.9,21.2,22.5,.,.
20182019,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354001543,GRREC,902,MS,4,N,,85.2,High,80.1,Very High,52.9,Medium,,.,,,.,,72.0,,,,31.1,21.7,19.3,.,.
20182019,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354001544,GRREC,902,MS,2,N,,68.0,Low,59.7,Low,46.5,Low,,.,,,.,,57.9,,,,24.8,16.2,17.0,.,.
20182019,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354001544,GRREC,902,ES,3,N,,70.2,Medium,54.8,Low,57.7,Medium,,.,,,.,,61.5,,,,25.6,14.8,21.0,.,.
20182019,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354001545,GRREC,902,MS,3,N,,71.8,Medium,57.3,Low,62.5,Very High,,.,,,.,,64.5,,,,26.2,15.5,22.8,.,.
20182019,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354001545,GRREC,902,ES,3,N,,64.7,Low,64.8,Medium,56.7,Medium,,.,,,.,,61.8,,,,23.6,17.6,20.7,.,.
20182019,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,GRREC,902,HS,3,N,,59.5,Medium,66.9,Medium,.,,,77.0,Medium,,92.5,Low,68.2,,,,27.9,10.5,.,24.1,5.8
20182019,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354001546,GRREC,902,MS,4,N,,89.5,Very High,73.3,High,49.8,Low,,.,,,.,,70.6,,,,32.6,19.9,18.2,.,.
20182019,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354001546,GRREC,902,ES,3,N,,86.4,High,80.0,Very High,46.6,Very Low,,.,,,.,,70.2,,,,31.5,21.7,17.0,.,.
20182019,071,LOGAN,351,Logan County,,---District Total---,351,,,GRREC,902,HS,3,N,,59.5,Medium,66.9,Medium,.,,,77.0,Medium,,92.5,Low,68.2,,,,27.9,10.5,.,24.1,5.8
20182019,071,LOGAN,351,Logan County,,---District Total---,351,,,GRREC,902,ES,3,N,,75.2,Medium,69.4,Medium,57.3,Medium,,.,,,.,,67.1,,,,27.4,18.8,20.9,.,.
20182019,071,LOGAN,351,Logan County,,---District Total---,351,,,GRREC,902,MS,3,N,,78.1,High,68.3,Medium,53.3,Medium,,.,,,.,,66.4,,,,28.5,18.5,19.4,.,.
20182019,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,MS,3,N,,70.7,Medium,69.3,Medium,57.3,High,,.,,,.,,65.4,,,,25.8,18.8,20.9,.,.
20182019,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,HS,3,N,,65.5,High,82.7,Very High,.,,,68.9,Low,,97.5,Very High,71.3,,,,30.7,12.9,.,21.5,6.1
20182019,059,KENTON,354,Ludlow Independent,010,Mary A. Goetz Elementary School,354010,059354010,210363000938,NKCES,905,ES,3,N,,73.4,Medium,62.1,Medium,55.7,Medium,,.,,,.,,63.9,,,,26.8,16.8,20.3,.,.
20182019,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ES,3,N,,76.4,Medium,62.1,Medium,62.2,High,,.,,,.,,67.4,,,,27.9,16.8,22.7,.,.
20182019,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,MS,3,N,,68.9,Low,69.3,Medium,53.0,Medium,,.,,,.,,63.2,,,,25.1,18.8,19.3,.,.
20182019,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,HS,3,N,,65.5,High,82.7,Very High,.,,,68.9,Low,,97.5,Very High,71.3,,,,30.7,12.9,.,21.5,6.1
20182019,072,LYON,361,Lyon County,020,Lyon County Elementary School,361020,072361020,210369000942,WKEC,908,ES,3,N,,76.3,Medium,63.7,Medium,48.0,Low,,.,,,.,,62.6,,,,27.8,17.3,17.5,.,.
20182019,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,HS,3,N,,56.5,Medium,70.6,High,.,,,89.9,Very High,,98.4,Very High,71.8,,,,26.5,11.0,.,28.1,6.2
20182019,072,LYON,361,Lyon County,023,Lyon County Middle School,361023,072361023,210369001950,WKEC,908,MS,5,N,,86.7,Very High,74.2,High,68.8,Very High,,.,,,.,,76.8,,,,31.6,20.1,25.1,.,.
20182019,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ES,3,N,,76.3,Medium,63.7,Medium,48.0,Low,,.,,,.,,62.6,,,,27.8,17.3,17.5,.,.
20182019,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,HS,3,N,,56.5,Medium,70.6,High,.,,,89.9,Very High,,98.4,Very High,71.8,,,,26.5,11.0,.,28.1,6.2
20182019,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,MS,5,N,,86.7,Very High,74.2,High,68.8,Very High,,.,,,.,,76.8,,,,31.6,20.1,25.1,.,.
20182019,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,073365021,210372002217,SESC,907,MS,3,Y,,86.8,Very High,79.6,Very High,54.6,Medium,,.,,,.,,73.1,,Disability:Non-Disability,,31.6,21.6,19.9,.,.
20182019,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372002481,SESC,907,ES,2,N,,70.5,Medium,59.3,Low,43.6,Very Low,,.,,,.,,57.7,,,,25.7,16.1,15.9,.,.
20182019,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000944,SESC,907,MS,3,N,,72.3,Medium,66.8,Medium,56.7,Medium,,.,,,.,,65.1,,Disability:Non-Disability,,26.4,18.1,20.7,.,.
20182019,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000945,SESC,907,ES,3,N,,63.0,Low,70.2,Medium,58.7,Medium,,.,,,.,,63.4,,,,23.0,19.0,21.4,.,.
20182019,073,MADISON,365,Madison County,145,Farristown Middle School,365145,073365145,210372002311,SESC,907,MS,3,Y,,84.5,High,85.5,Very High,53.5,Medium,,.,,,.,,73.5,,Disability:Non-Disability,,30.8,23.2,19.5,.,.
20182019,073,MADISON,365,Madison County,140,Foley Middle School,365140,073365140,210372000953,SESC,907,MS,3,N,,73.0,Medium,68.6,Medium,50.2,Low,,.,,,.,,63.5,,,,26.6,18.6,18.3,.,.
20182019,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372002032,SESC,907,ES,3,N,,71.0,Medium,70.2,Medium,57.5,Medium,,.,,,.,,65.9,,,,25.9,19.0,21.0,.,.
20182019,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,073365030,210372000946,SESC,907,ES,4,N,,73.3,Medium,76.3,High,67.1,High,,.,,,.,,71.9,,,,26.7,20.7,24.5,.,.
20182019,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,073365040,210372000947,SESC,907,ES,4,N,,72.7,Medium,88.8,Very High,75.4,Very High,105.0,.,,,.,,78.0,,,,26.5,24.1,27.5,.,.
20182019,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,073365045,210372000948,SESC,907,ES,3,N,,67.3,Medium,72.6,High,50.2,Low,,.,,,.,,62.5,,,,24.5,19.7,18.3,.,.
20182019,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,HS,3,N,,58.9,Medium,58.0,Low,.,,,74.3,Medium,22.2,91.8,Low,65.6,,Disability:Non-Disability,,27.6,9.1,.,23.2,5.7
20182019,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000250,SESC,907,MS,3,N,,68.5,Low,62.9,Medium,47.7,Low,115.0,.,,,.,,59.4,,,,25.0,17.0,17.4,.,.
20182019,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,HS,3,Y,,63.4,Medium,67.4,Medium,.,,,89.5,Very High,,94.7,Medium,74.1,,Disability:Non-Disability,,29.7,10.5,.,28.0,5.9
20182019,073,MADISON,365,Madison County,450,Model Laboratory Elementary School,365450,073365450,210372001485,SESC,907,ES,4,N,,80.1,High,78.1,High,60.6,High,,.,,,.,,72.4,,,,29.2,21.2,22.1,.,.
20182019,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,HS,5,N,,83.6,Very High,69.4,Medium,.,,,82.1,High,,94.2,Medium,81.6,,,,39.2,10.8,.,25.7,5.9
20182019,073,MADISON,365,Madison County,455,Model Laboratory Middle School,365455,073365455,210372001536,SESC,907,MS,4,N,,86.7,Very High,79.2,Very High,47.5,Low,,.,,,.,,70.4,,,,31.6,21.5,17.3,.,.
20182019,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372001901,SESC,907,ES,5,N,,88.9,High,94.9,Very High,57.8,Medium,,.,,,.,,79.2,,,,32.4,25.7,21.1,.,.
20182019,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,073365100,210372000950,SESC,907,ES,4,N,,74.3,Medium,87.0,Very High,70.0,Very High,,.,,,.,,76.2,,,,27.1,23.6,25.5,.,.
20182019,073,MADISON,365,Madison County,120,Waco Elementary School,365120,073365120,210372000951,SESC,907,ES,3,N,,62.9,Low,65.6,Medium,58.6,Medium,,.,,,.,,62.1,,,,22.9,17.8,21.4,.,.
20182019,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,073365130,210372000952,SESC,907,ES,4,N,,81.6,High,82.4,Very High,68.8,High,,.,,,.,,77.2,,,,29.8,22.3,25.1,.,.
20182019,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ES,3,N,,72.4,Medium,76.5,High,60.8,High,104.8,.,,,.,,69.3,,,,26.4,20.7,22.2,.,.
20182019,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,HS,3,N,,62.0,Medium,62.1,Medium,.,,,80.3,High,39.3,92.7,Low,69.7,,,,29.1,9.7,.,25.1,5.8
20182019,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,MS,4,N,,77.6,High,73.1,High,52.3,Medium,120.0,.,,,.,,67.2,,,,28.3,19.8,19.1,.,.
20182019,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,074371175,210375001618,KVEC,904,MS,2,N,,62.4,Low,50.9,Very Low,56.5,Medium,,.,,,.,,57.1,,,,22.8,13.8,20.6,.,.
20182019,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,HS,2,N,,40.6,Very Low,56.4,Low,.,,,66.4,Low,,94.7,Medium,54.5,,,,19.0,8.8,.,20.8,5.9
20182019,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,074371172,210375002238,KVEC,904,ES,4,N,,79.6,High,78.4,High,58.9,Medium,,.,,,.,,71.7,,,,29.0,21.2,21.5,.,.
20182019,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,074371360,210375000958,KVEC,904,ES,3,N,,79.4,High,79.6,High,54.0,Low,,.,,,.,,70.2,,,,28.9,21.6,19.7,.,.
20182019,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,074371173,210375002227,KVEC,904,ES,4,N,,74.0,Medium,63.5,Medium,73.8,Very High,,.,,,.,,71.1,,,,27.0,17.2,26.9,.,.
20182019,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ES,4,N,,79.8,High,76.7,High,61.2,High,,.,,,.,,72.2,,,,29.1,20.8,22.3,.,.
20182019,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,HS,2,N,,40.6,Very Low,56.4,Low,.,,,66.4,Low,,94.7,Medium,54.5,,,,19.0,8.8,.,20.8,5.9
20182019,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,MS,2,N,,66.8,Low,50.9,Very Low,56.4,Medium,,.,,,.,,58.7,,,,24.4,13.8,20.6,.,.
20182019,075,MARION,375,Marion County,020,Calvary Elementary School,375020,075375020,210378000962,CKEC,901,ES,4,N,,80.1,High,70.2,Medium,65.9,High,,.,,,.,,72.2,,,,29.2,19.0,24.0,.,.
20182019,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,075375040,210378000963,CKEC,901,ES,3,N,,67.0,Medium,62.7,Medium,52.8,Low,,.,,,.,,60.7,,,,24.4,17.0,19.3,.,.
20182019,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,075375210,210378000967,CKEC,901,ES,3,N,,67.7,Medium,56.9,Low,56.5,Medium,,.,,,.,,60.7,,,,24.7,15.4,20.6,.,.
20182019,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,HS,3,N,,58.9,Medium,63.0,Medium,.,,,73.0,Medium,,97.3,Very High,66.3,,,,27.6,9.8,.,22.8,6.1
20182019,075,MARION,375,Marion County,085,Marion County Knight Academy,375085,075375085,210378002443,CKEC,901,MS,3,N,,75.9,Medium,65.2,Medium,50.6,Low,,.,,,.,,63.8,,,,27.7,17.7,18.4,.,.
20182019,075,MARION,375,Marion County,095,Marion County Middle School,375095,075375095,210378002454,CKEC,901,MS,2,N,,71.4,Medium,48.6,Very Low,48.8,Low,50.0,.,,,.,,57.0,,,,26.0,13.2,17.8,.,.
20182019,075,MARION,375,Marion County,100,West Marion Elementary School,375100,075375100,210378001619,CKEC,901,ES,4,N,,82.0,High,79.0,High,59.8,Medium,,.,,,.,,73.1,,,,29.9,21.4,21.8,.,.
20182019,075,MARION,375,Marion County,,---District Total---,375,,,CKEC,901,MS,3,N,,72.7,Medium,59.6,Low,49.3,Low,45.8,.,,,.,,60.6,,,,26.5,16.1,18.0,.,.
20182019,075,MARION,375,Marion County,,---District Total---,375,,,CKEC,901,ES,3,N,,73.4,Medium,66.9,Medium,57.8,Medium,102.6,.,,,.,,66.0,,,,26.8,18.1,21.1,.,.
20182019,075,MARION,375,Marion County,,---District Total---,375,,,CKEC,901,HS,3,N,,56.1,Medium,59.9,Low,.,,,68.4,Low,,95.0,High,63.0,,,,26.3,9.4,.,21.4,5.9
20182019,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,076381011,210381000971,WKEC,908,ES,3,N,,73.5,Medium,65.3,Medium,56.6,Medium,,.,,,.,,65.1,,,,26.8,17.7,20.6,.,.
20182019,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,076381040,210381000973,WKEC,908,ES,1,N,,56.1,Low,38.6,Very Low,41.5,Very Low,,.,,,.,,46.0,,,,20.5,10.5,15.1,.,.
20182019,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,076381010,210381000272,WKEC,908,ES,3,N,,68.7,Medium,57.4,Low,53.2,Low,,.,,,.,,60.0,,,,25.0,15.5,19.4,.,.
20182019,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,076381085,210381000975,WKEC,908,ES,2,N,,56.6,Low,52.4,Low,57.2,Medium,,.,,,.,,55.7,,,,20.6,14.2,20.9,.,.
20182019,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,WKEC,908,HS,3,N,,60.2,Medium,66.2,Medium,.,,,62.5,Low,,97.1,Very High,64.2,,,,28.2,10.3,.,19.5,6.1
20182019,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,076381090,210381000977,WKEC,908,MS,2,N,,62.9,Low,57.5,Low,45.9,Very Low,,.,,,.,,55.2,,,,22.9,15.6,16.7,.,.
20182019,076,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,076381100,210381000978,WKEC,908,ES,3,N,,72.2,Medium,64.9,Medium,52.6,Low,,.,,,.,,63.1,,,,26.3,17.6,19.2,.,.
20182019,076,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,076381105,210381000979,WKEC,908,ES,2,N,,61.9,Low,46.5,Very Low,64.8,High,,.,,,.,,58.8,,,,22.6,12.6,23.6,.,.
20182019,076,MARSHALL,381,Marshall County,111,South Marshall Middle,381111,076381111,210381002428,WKEC,908,MS,2,N,,67.0,Low,52.5,Low,48.5,Low,,.,,,.,,56.3,,,,24.4,14.2,17.7,.,.
20182019,076,MARSHALL,381,Marshall County,,---District Total---,381,,,WKEC,908,ES,3,N,,66.4,Low,56.1,Low,54.6,Low,,.,,,.,,59.3,,,,24.2,15.2,19.9,.,.
20182019,076,MARSHALL,381,Marshall County,,---District Total---,381,,,WKEC,908,HS,3,N,,58.3,Medium,65.2,Medium,.,,,60.2,Low,,94.6,Medium,62.2,,,,27.3,10.2,.,18.8,5.9
20182019,076,MARSHALL,381,Marshall County,,---District Total---,381,,,WKEC,908,MS,2,N,,64.3,Low,54.7,Low,46.9,Low,,.,,,.,,55.4,,,,23.4,14.8,17.1,.,.
20182019,077,MARTIN,385,Martin County,051,Eden Elementary School,385051,077385051,210384001902,KEDC,903,ES,3,N,,63.6,Low,66.3,Medium,62.8,High,,.,,,.,,64.0,,,,23.2,18.0,22.9,.,.
20182019,077,MARTIN,385,Martin County,120,Inez Elementary School,385120,077385120,210384000982,KEDC,903,ES,2,N,,56.1,Low,62.3,Medium,59.1,Medium,,.,,,.,,58.9,,,,20.5,16.9,21.5,.,.
20182019,077,MARTIN,385,Martin County,250,Martin County High School,385250,077385250,210384000985,KEDC,903,HS,2,N,,52.3,Low,63.1,Medium,.,,,57.1,Low,,93.5,Medium,58.1,,,,24.5,9.9,.,17.8,5.8
20182019,077,MARTIN,385,Martin County,330,Martin County Middle School,385330,077385330,210384002386,KEDC,903,MS,3,N,,70.4,Medium,58.4,Low,60.8,High,,.,,,.,,63.7,,,,25.7,15.8,22.2,.,.
20182019,077,MARTIN,385,Martin County,300,Warfield Elementary School,385300,077385300,210384000988,KEDC,903,ES,3,N,,64.7,Low,70.0,Medium,63.4,High,,.,,,.,,65.7,,,,23.6,19.0,23.1,.,.
20182019,077,MARTIN,385,Martin County,,---District Total---,385,,,KEDC,903,HS,2,N,,52.3,Low,63.1,Medium,.,,,57.1,Low,,93.5,Medium,58.1,,,,24.5,9.9,.,17.8,5.8
20182019,077,MARTIN,385,Martin County,,---District Total---,385,,,KEDC,903,ES,3,N,,61.4,Low,66.1,Medium,61.7,High,,.,,,.,,62.8,,,,22.4,17.9,22.5,.,.
20182019,077,MARTIN,385,Martin County,,---District Total---,385,,,KEDC,903,MS,3,N,,70.4,Medium,58.4,Low,60.8,High,,.,,,.,,63.7,,,,25.7,15.8,22.2,.,.
20182019,078,MASON,391,Mason County,080,Charles Straub Elementary School,391080,078391080,210387001460,KEDC,903,ES,2,N,,60.8,Low,59.1,Low,54.8,Low,,.,,,.,,58.2,,,Mason County Intermediate School,22.2,16.0,20.0,.,.
20182019,078,MASON,391,Mason County,030,Mason County High School,391030,078391030,210387000989,KEDC,903,HS,2,N,,52.3,Low,51.4,Low,.,,,66.2,Low,,94.2,Medium,59.1,,,,24.5,8.0,.,20.7,5.9
20182019,078,MASON,391,Mason County,011,Mason County Intermediate School,391011,078391011,210387002000,KEDC,903,ES,2,N,,60.8,Low,59.1,Low,54.8,Low,,.,,,.,,58.2,,,,22.2,16.0,20.0,.,.
20182019,078,MASON,391,Mason County,050,Mason County Middle School,391050,078391050,210387000991,KEDC,903,MS,3,Y,,73.5,Medium,72.2,High,57.2,High,,.,,,.,,67.2,,Disability:Non-Disability,,26.8,19.6,20.9,.,.
20182019,078,MASON,391,Mason County,,---District Total---,391,,,KEDC,903,ES,2,N,,60.8,Low,59.1,Low,54.8,Low,,.,,,.,,58.2,,,,22.2,16.0,20.0,.,.
20182019,078,MASON,391,Mason County,,---District Total---,391,,,KEDC,903,MS,3,Y,,73.5,Medium,72.2,High,57.2,High,,.,,,.,,67.2,,Disability:Non-Disability,,26.8,19.6,20.9,.,.
20182019,078,MASON,391,Mason County,,---District Total---,391,,,KEDC,903,HS,2,N,,52.3,Low,51.4,Low,.,,,65.8,Low,,94.2,Medium,59.0,,,,24.5,8.0,.,20.6,5.9
20182019,042,GRAVES,392,Mayfield Independent,031,Mayfield Elementary School,392031,042392031,210390002001,WKEC,908,ES,3,N,,70.7,Medium,71.9,Medium,68.5,High,88.9,.,,,.,,70.2,,,,25.8,19.5,25.0,.,.
20182019,042,GRAVES,392,Mayfield Independent,060,Mayfield High School,392060,042392060,210390000995,WKEC,908,HS,2,N,,50.1,Low,64.4,Medium,.,,,54.1,Very Low,15.4,97.1,Very High,56.5,,,,23.5,10.1,.,16.9,6.1
20182019,042,GRAVES,392,Mayfield Independent,065,Mayfield Middle School,392065,042392065,210390000996,WKEC,908,MS,3,N,,65.4,Low,67.0,Medium,50.9,Low,73.6,.,,,.,,60.5,,,,23.8,18.1,18.6,.,.
20182019,042,GRAVES,392,Mayfield Independent,,---District Total---,392,,,WKEC,908,HS,2,N,,49.7,Low,64.1,Medium,.,,,54.1,Very Low,15.4,97.1,Very High,56.3,,,,23.3,10.0,.,16.9,6.1
20182019,042,GRAVES,392,Mayfield Independent,,---District Total---,392,,,WKEC,908,MS,2,N,,63.5,Low,63.8,Medium,49.4,Low,58.1,.,,,.,,58.4,,,,23.2,17.3,18.0,.,.
20182019,042,GRAVES,392,Mayfield Independent,,---District Total---,392,,,WKEC,908,ES,3,N,,70.6,Medium,77.8,High,62.0,High,91.8,.,,,.,,69.4,,,,25.7,21.1,22.6,.,.
20182019,079,MCCRACKEN,395,McCracken County,010,Concord Elementary School,395010,079395010,210396001001,WKEC,908,ES,4,N,,93.0,Very High,84.8,Very High,54.8,Low,,.,,,.,,76.9,,,,33.9,23.0,20.0,.,.
20182019,079,MCCRACKEN,395,McCracken County,120,Heath Elementary School,395120,079395120,210396001461,WKEC,908,ES,5,N,,93.4,Very High,79.0,High,64.8,High,,.,,,.,,79.1,,,,34.1,21.4,23.6,.,.
20182019,079,MCCRACKEN,395,McCracken County,055,Heath Middle School,395055,079395055,210396001006,WKEC,908,MS,4,N,,83.3,High,75.4,High,45.9,Very Low,,.,,,.,,67.5,,,,30.4,20.4,16.7,.,.
20182019,079,MCCRACKEN,395,McCracken County,065,Hendron Lone Oak Elementary School,395065,079395065,210396001431,WKEC,908,ES,5,N,,89.1,High,.,,.,,,.,,,.,,89.1,,,,89.1,.,.,.,.
20182019,079,MCCRACKEN,395,McCracken County,080,Lone Oak Elementary School,395080,079395080,210396001009,WKEC,908,ES,5,N,,90.2,Very High,.,,.,,,.,,,.,,90.2,,,,90.2,.,.,.,.
20182019,079,MCCRACKEN,395,McCracken County,075,Lone Oak Intermediate School,395075,079395075,210396002374,WKEC,908,ES,3,Y,,86.9,High,79.7,High,58.0,Medium,,.,,,.,,74.4,,African American:White,,31.7,21.6,21.1,.,.
20182019,079,MCCRACKEN,395,McCracken County,085,Lone Oak Middle School,395085,079395085,210396001010,WKEC,908,MS,3,N,,75.0,Medium,79.4,Very High,41.8,Very Low,,.,,,.,,64.1,,,,27.3,21.5,15.2,.,.
20182019,079,MCCRACKEN,395,McCracken County,015,McCracken County High School,395015,079395015,210396002332,WKEC,908,HS,3,Y,,71.0,High,53.4,Low,.,,,77.9,Medium,,95.7,High,72.0,,African American:White; Disability:Non-Disability,,33.3,8.3,.,24.3,6.0
20182019,079,MCCRACKEN,395,McCracken County,100,Reidland Elementary School,395100,079395100,210396001011,WKEC,908,ES,5,N,,90.7,Very High,.,,.,,,.,,,.,,90.7,,,,90.7,.,.,.,.
20182019,079,MCCRACKEN,395,McCracken County,030,Reidland Intermediate School,395030,079395030,210396002419,WKEC,908,ES,2,N,,66.0,Low,60.1,Low,49.8,Low,,.,,,.,,58.5,,,,24.1,16.3,18.2,.,.
20182019,079,MCCRACKEN,395,McCracken County,115,Reidland Middle School,395115,079395115,210396001013,WKEC,908,MS,4,N,,79.2,High,82.7,Very High,56.2,Medium,,.,,,.,,71.8,,,,28.9,22.4,20.5,.,.
