End Year,End Year Code,District,District Code,School,School Code,Level,Level Code,Proficiency Score,Classification,Classification Code,Rating,Rating Code,Reported Spending per student,Money Difference per school
2013,1,Edmonson County,151,South Edmonson Elementary School,151020,ES,0,59,Needs Improvement,0.0,Low,1.0,8950.0,19600.0
2013,1,Edmonson County,151,Edmonson County 5/6 Center,151022,ES,0,61,Needs Improvement,0.0,Low,1.0,8780.0,15300.0
2013,1,Edmonson County,151,Edmonson County Middle School,151050,MS,1,71,Distinguished,2.0,Medium,2.0,7360.0,3800.0
2013,1,Edmonson County,151,Edmonson County High School,151060,HS,2,55,Needs Improvement,0.0,Medium,2.0,7950.0,25000.0
2013,1,Edmonson County,151,Kyrock Elementary School,151080,ES,0,68,Proficient,1.0,Medium,2.0,11690.0,47500.0
2013,1,Elizabethtown Independent,152,Elizabethtown High School,152010,HS,2,69,Distinguished,2.0,Medium,2.0,9190.0,-44500.0
2013,1,Elizabethtown Independent,152,Helmwood Heights Elementary School,152015,ES,0,60,Needs Improvement,0.0,Low,1.0,14850.0,25100.0
2013,1,Elizabethtown Independent,152,Morningside Elementary School,152020,ES,0,70,Distinguished,2.0,Medium,2.0,13700.0,-30000.0
2013,1,Elizabethtown Independent,152,Talton K Stone Middle School,152035,MS,1,59,Needs Improvement,0.0,Medium,2.0,9010.0,-35200.0
2013,1,Elliott County,155,Isonville Elementary School,155140,ES,0,59,Needs Improvement,0.0,Low,1.0,9310.0,12900.0
2013,1,Elliott County,155,Lakeside Elementary School,155160,ES,0,46,Needs Improvement,0.0,Very Low,0.0,7420.0,3500.0
2013,1,Elliott County,155,Elliott County Intermediate School,155270,ES,0,50,Needs Improvement,0.0,Low,1.0,7330.0,5800.0
2013,1,Elliott County,155,Elliott County High School,155280,HS,2,53,Needs Improvement,0.0,Medium,2.0,7490.0,14400.0
2013,1,Elliott County,155,Elliott County High School,155280,MS,1,46,Needs Improvement,0.0,Low,1.0,7490.0,14400.0
2013,1,Eminence Independent,156,Eminence High School,156010,HS,2,65,Distinguished,2.0,Medium,2.0,10620.0,26700.0
2013,1,Eminence Independent,156,Eminence High School,156010,MS,1,59,Proficient,1.0,Medium,2.0,10620.0,26700.0
2013,1,Eminence Independent,156,Eminence Elementary School,156020,ES,0,56,Needs Improvement,0.0,Low,1.0,10830.0,14300.0
2013,1,Erlanger-Elsmere Independent,157,Lindeman Elementary School,157003,ES,0,48,Needs Improvement,0.0,Low,1.0,8260.0,60300.0
2013,1,Erlanger-Elsmere Independent,157,Arnett Elementary School,157005,ES,0,59,Needs Improvement,0.0,Low,1.0,14230.0,9200.0
2013,1,Erlanger-Elsmere Independent,157,Howell Elementary School,157010,ES,0,57,Needs Improvement,0.0,Low,1.0,7300.0,71600.0
2013,1,Erlanger-Elsmere Independent,157,Lloyd High School,157030,HS,2,65,Distinguished,2.0,Medium,2.0,8560.0,1800.0
2013,1,Erlanger-Elsmere Independent,157,Miles Elementary School,157050,ES,0,61,Needs Improvement,0.0,Low,1.0,6950.0,-15400.0
2013,1,Erlanger-Elsmere Independent,157,Tichenor Middle School,157060,MS,1,46,Needs Improvement,0.0,Low,1.0,8240.0,1500.0
2013,1,Estill County,161,Estill Springs Elementary,161011,ES,0,46,Needs Improvement,0.0,Very Low,0.0,7200.0,-113300.0
2013,1,Estill County,161,Estill County Middle School,161085,MS,1,50,Needs Improvement,0.0,Low,1.0,6800.0,47600.0
2013,1,Estill County,161,Estill County High School,161090,HS,2,62,Proficient,1.0,Medium,2.0,9200.0,76200.0
2013,1,Estill County,161,West Irvine Intermediate,161280,ES,0,41,Needs Improvement,0.0,Very Low,0.0,7000.0,21100.0
2013,1,Fairview Independent,162,Fairview Elementary School,162011,ES,0,55,Needs Improvement,0.0,Low,1.0,6920.0,66400.0
2013,1,Fairview Independent,162,Fairview High School,162020,HS,2,54,Needs Improvement,0.0,Medium,2.0,6780.0,79300.0
2013,1,Fairview Independent,162,Fairview High School,162020,MS,1,45,Needs Improvement,0.0,Low,1.0,6780.0,79300.0
2013,1,Fayette County,165,Arlington Elementary School,165005,ES,0,49,Needs Improvement,0.0,Low,1.0,11430.0,-171600.0
2013,1,Fayette County,165,Ashland Elementary School,165007,ES,0,71,Distinguished,2.0,Medium,2.0,8180.0,-25500.0
2013,1,Fayette County,165,Veterans Park Elementary School,165012,ES,0,77,Distinguished,2.0,Medium,2.0,7720.0,215300.0
2013,1,Fayette County,165,Beaumont Middle School,165015,MS,1,70,Distinguished,2.0,Medium,2.0,6170.0,352300.0
2013,1,Fayette County,165,Scapa At Bluegrass,165018,ES,0,79,Distinguished,2.0,Medium,2.0,9240.0,1500.0
2013,1,Fayette County,165,Scapa At Bluegrass,165018,MS,1,83,Distinguished,2.0,Medium,2.0,9240.0,1500.0
2013,1,Fayette County,165,Crawford Middle School,165025,MS,1,41,Needs Improvement,0.0,Low,1.0,10750.0,-34500.0
2013,1,Fayette County,165,Bryan Station Middle School,165030,MS,1,52,Needs Improvement,0.0,Low,1.0,10510.0,-85700.0
2013,1,Fayette County,165,Cassidy Elementary School,165032,ES,0,74,Distinguished,2.0,Medium,2.0,7540.0,2800.0
2013,1,Fayette County,165,Edythe Jones Hayes Middle School,165034,MS,1,62,Proficient,1.0,Medium,2.0,6340.0,-108800.0
2013,1,Fayette County,165,Deep Springs Elementary School,165035,ES,0,55,Needs Improvement,0.0,Low,1.0,7720.0,-335700.0
2013,1,Fayette County,165,Dixie Elementary Magnet School,165036,ES,0,65,Proficient,1.0,Low,1.0,7600.0,-195500.0
2013,1,Fayette County,165,Garden Springs Elementary School,165037,ES,0,57,Needs Improvement,0.0,Low,1.0,8160.0,256800.0
2013,1,Fayette County,165,Harrison Elementary School,165038,ES,0,58,Needs Improvement,0.0,Low,1.0,10920.0,-345300.0
2013,1,Fayette County,165,Henry Clay High School,165039,HS,2,66,Distinguished,2.0,Medium,2.0,5730.0,125000.0
2013,1,Fayette County,165,Athens-Chilesburg Elementary,165045,ES,0,67,Proficient,1.0,Medium,2.0,6840.0,-243200.0
2013,1,Fayette County,165,Booker T Washington Academy Elementary,165046,ES,0,42,Needs Improvement,0.0,Very Low,0.0,10550.0,-313400.0
2013,1,Fayette County,165,Rosa Parks Elementary School,165052,ES,0,71,Distinguished,2.0,Medium,2.0,7230.0,230000.0
2013,1,Fayette County,165,William Wells Brown Elementary,165056,ES,0,39,Needs Improvement,0.0,Very Low,0.0,11820.0,-193700.0
2013,1,Fayette County,165,Liberty Elementary,165057,ES,0,57,Needs Improvement,0.0,Low,1.0,6920.0,-41900.0
2013,1,Fayette County,165,Sandersville Elementary,165058,ES,0,66,Proficient,1.0,Low,1.0,6790.0,-214600.0
2013,1,Fayette County,165,Wellington Elementary,165059,ES,0,70,Distinguished,2.0,Medium,2.0,8410.0,-335100.0
2013,1,Fayette County,165,Lafayette High School,165060,HS,2,66,Distinguished,2.0,Medium,2.0,6350.0,6800.0
2013,1,Fayette County,165,Lansdowne Elementary School,165062,ES,0,69,Proficient,1.0,Medium,2.0,7530.0,2900.0
2013,1,Fayette County,165,Leestown Middle School,165065,MS,1,44,Needs Improvement,0.0,Low,1.0,8800.0,-336200.0
2013,1,Fayette County,165,Lexington Trad Magnet School,165067,MS,1,53,Needs Improvement,0.0,Low,1.0,7190.0,-284900.0
2013,1,Fayette County,165,Madeline M Breckinridge Elem School,165072,ES,0,47,Needs Improvement,0.0,Very Low,0.0,8540.0,-256400.0
2013,1,Fayette County,165,Maxwell Spanish Immersion Elem School,165074,ES,0,67,Proficient,1.0,Medium,2.0,7010.0,-29600.0
2013,1,Fayette County,165,Morton Middle School,165076,MS,1,65,Distinguished,2.0,Medium,2.0,7260.0,109600.0
2013,1,Fayette County,165,Northern Elementary School,165077,ES,0,57,Needs Improvement,0.0,Low,1.0,9340.0,-181200.0
2013,1,Fayette County,165,Picadome Elementary School,165080,ES,0,66,Proficient,1.0,Medium,2.0,9840.0,-32900.0
2013,1,Fayette County,165,Southern Elementary School,165081,ES,0,50,Needs Improvement,0.0,Low,1.0,7900.0,-79200.0
2013,1,Fayette County,165,Squires Elementary School,165082,ES,0,66,Proficient,1.0,Medium,2.0,8390.0,2500.0
2013,1,Fayette County,165,Stonewall Elementary School,165085,ES,0,68,Proficient,1.0,Medium,2.0,7370.0,82200.0
2013,1,Fayette County,165,Russell Cave Elementary School,165090,ES,0,49,Needs Improvement,0.0,Low,1.0,11540.0,-170900.0
2013,1,Fayette County,165,Tates Creek Elementary School,165095,ES,0,56,Needs Improvement,0.0,Low,1.0,8020.0,-33700.0
2013,1,Fayette County,165,Tates Creek Middle School,165100,MS,1,54,Needs Improvement,0.0,Low,1.0,7080.0,-102200.0
2013,1,Fayette County,165,Tates Creek High School,165105,HS,2,63,Proficient,1.0,Medium,2.0,6260.0,5900.0
2013,1,Fayette County,165,Clays Mill Elementary School,165120,ES,0,70,Proficient,1.0,Medium,2.0,8050.0,36300.0
2013,1,Fayette County,165,Yates Elementary School,165140,ES,0,53,Needs Improvement,0.0,Low,1.0,8810.0,-297800.0
2013,1,Fayette County,165,Glendover Elementary School,165150,ES,0,73,Distinguished,2.0,Medium,2.0,8150.0,43300.0
2013,1,Fayette County,165,Meadowthorpe Elementary School,165160,ES,0,70,Distinguished,2.0,Medium,2.0,6970.0,-59400.0
2013,1,Fayette County,165,Bryan Station High School,165170,HS,2,53,Needs Improvement,0.0,Medium,2.0,6980.0,-197900.0
2013,1,Fayette County,165,Mary Todd Elementary School,165180,ES,0,49,Needs Improvement,0.0,Low,1.0,10500.0,-30400.0
2013,1,Fayette County,165,James Lane Allen Elementary School,165190,ES,0,55,Needs Improvement,0.0,Low,1.0,9120.0,-32900.0
2013,1,Fayette County,165,Paul Laurence Dunbar High School,165200,HS,2,65,Distinguished,2.0,Medium,2.0,5860.0,227100.0
2013,1,Fayette County,165,Jessie M Clark Middle School,165225,MS,1,66,Distinguished,2.0,Medium,2.0,7100.0,123400.0
2013,1,Fayette County,165,Cardinal Valley Elementary School,165240,ES,0,43,Needs Improvement,0.0,Very Low,0.0,9040.0,-291600.0
2013,1,Fayette County,165,Winburn Middle School,165245,MS,1,46,Needs Improvement,0.0,Low,1.0,7290.0,-87400.0
2013,1,Fayette County,165,Millcreek Elementary School,165255,ES,0,47,Needs Improvement,0.0,Very Low,0.0,11240.0,-258500.0
2013,1,Fayette County,165,Southern Middle School,165525,MS,1,60,Proficient,1.0,Medium,2.0,7770.0,3000.0
2013,1,Fayette County,165,Julius Marks Elementary School,165620,ES,0,69,Proficient,1.0,Medium,2.0,7870.0,41300.0
2013,1,Fleming County,171,Ewing Elementary School,171020,ES,0,53,Needs Improvement,0.0,Low,1.0,8560.0,7000.0
2013,1,Fleming County,171,Simons Middle School,171030,MS,1,50,Needs Improvement,0.0,Low,1.0,6760.0,-4200.0
2013,1,Fleming County,171,Fleming County High School,171035,HS,2,63,Proficient,1.0,Medium,2.0,8150.0,29400.0
2013,1,Fleming County,171,Flemingsburg Elementary School,171040,ES,0,53,Needs Improvement,0.0,Low,1.0,8150.0,18500.0
2013,1,Fleming County,171,E P Ward Elementary School,171050,ES,0,56,Needs Improvement,0.0,Low,1.0,7060.0,7000.0
2013,1,Fleming County,171,Hillsboro Elementary School,171060,ES,0,65,Proficient,1.0,Low,1.0,9590.0,7000.0
2013,1,Floyd County,175,Prestonsburg Elementary School,175019,ES,0,62,Needs Improvement,0.0,Low,1.0,7880.0,74700.0
2013,1,Floyd County,175,Allen Elementary School,175020,MS,1,63,Proficient,1.0,Medium,2.0,8020.0,54800.0
2013,1,Floyd County,175,Allen Elementary School,175020,ES,0,58,Needs Improvement,0.0,Low,1.0,8020.0,54800.0
2013,1,Floyd County,175,May Valley Elementary School,175021,ES,0,82,Distinguished,2.0,Medium,2.0,9810.0,87300.0
2013,1,Floyd County,175,Allen Central Middle School,175022,MS,1,63,Proficient,1.0,Medium,2.0,7620.0,59300.0
2013,1,Floyd County,175,South Floyd Middle School,175023,MS,1,55,Needs Improvement,0.0,Very Low,0.0,,24900.0
2013,1,Floyd County,175,Allen Central High School,175025,HS,2,62,Proficient,1.0,Medium,2.0,9020.0,49800.0
2013,1,Floyd County,175,Betsy Layne High School,175110,HS,2,61,Proficient,1.0,Medium,2.0,8200.0,44800.0
2013,1,Floyd County,175,Betsy Layne Elementary School,175120,ES,0,54,Needs Improvement,0.0,Low,1.0,8240.0,68100.0
2013,1,Floyd County,175,Betsy Layne Elementary School,175120,MS,1,62,Proficient,1.0,Medium,2.0,8240.0,68100.0
2013,1,Floyd County,175,South Floyd High School,175150,HS,2,53,Needs Improvement,0.0,Medium,2.0,11030.0,36500.0
2013,1,Floyd County,175,James D. Adams Middle School,175440,MS,1,54,Needs Improvement,0.0,Low,1.0,7020.0,33200.0
2013,1,Floyd County,175,James A. Duff Elementary School,175450,ES,0,62,Needs Improvement,0.0,Low,1.0,9710.0,36500.0
2013,1,Floyd County,175,John M. Stumbo Elementary School,175485,MS,1,66,Distinguished,2.0,Medium,2.0,9850.0,41500.0
2013,1,Floyd County,175,John M. Stumbo Elementary School,175485,ES,0,76,Distinguished,2.0,Medium,2.0,9850.0,41500.0
2013,1,Floyd County,175,McDowell Elementary School,175640,ES,0,63,Proficient,1.0,Low,1.0,10540.0,68600.0
2013,1,Floyd County,175,Prestonsburg High School,175850,HS,2,59,Proficient,1.0,Very Low,0.0,,54800.0
2013,1,Floyd County,175,W.D. Osborne Elementary School,175995,ES,0,73,Distinguished,2.0,Medium,2.0,10480.0,59300.0
2013,1,Fort Thomas Independent,176,Highlands High School,176010,HS,2,80,Distinguished,2.0,Medium,2.0,8320.0,-4700.0
2013,1,Fort Thomas Independent,176,Highlands Middle School,176011,MS,1,68,Distinguished,2.0,Medium,2.0,6860.0,15400.0
2013,1,Fort Thomas Independent,176,Johnson Elementary School,176020,ES,0,79,Distinguished,2.0,Medium,2.0,8530.0,10700.0
2013,1,Fort Thomas Independent,176,Moyer Elementary School,176030,ES,0,74,Distinguished,2.0,Medium,2.0,6340.0,-2500.0
2013,1,Fort Thomas Independent,176,Woodfill Elementary School,176040,ES,0,72,Distinguished,2.0,Medium,2.0,8610.0,10300.0
2013,1,Frankfort Independent,177,Second Street School,177050,ES,0,50,Needs Improvement,0.0,Very Low,0.0,,10000.0
2013,1,Frankfort Independent,177,Frankfort High School,177070,HS,2,55,Needs Improvement,0.0,Very Low,0.0,,22700.0
2013,1,Frankfort Independent,177,Frankfort High School,177070,MS,1,40,Needs Improvement,0.0,Very Low,0.0,,22700.0
2013,1,Franklin County,181,Westridge Elementary,181013,ES,0,60,Needs Improvement,0.0,Low,1.0,7540.0,13700.0
2013,1,Franklin County,181,Bridgeport Elementary School,181014,ES,0,52,Needs Improvement,0.0,Low,1.0,7360.0,29900.0
2013,1,Franklin County,181,Bondurant Middle School,181015,MS,1,55,Needs Improvement,0.0,Low,1.0,5760.0,-3800.0
2013,1,Franklin County,181,Collins Lane,181025,ES,0,58,Needs Improvement,0.0,Low,1.0,6960.0,15800.0
2013,1,Franklin County,181,Elkhorn Middle School,181030,MS,1,49,Needs Improvement,0.0,Low,1.0,5740.0,-56200.0
2013,1,Franklin County,181,Elkhorn Elementary School,181035,ES,0,58,Needs Improvement,0.0,Low,1.0,7350.0,-59400.0
2013,1,Franklin County,181,Franklin County High School,181040,HS,2,57,Needs Improvement,0.0,Medium,2.0,6530.0,129200.0
2013,1,Franklin County,181,Hearn Elementary,181045,ES,0,53,Needs Improvement,0.0,Low,1.0,7040.0,11600.0
2013,1,Franklin County,181,Peaks Mill Elementary,181050,ES,0,46,Needs Improvement,0.0,Very Low,0.0,7700.0,33600.0
2013,1,Franklin County,181,Western Hills High School,181070,HS,2,62,Proficient,1.0,Medium,2.0,6930.0,48300.0
2013,1,Fulton County,185,Fulton County Elementary,185020,ES,0,53,Needs Improvement,0.0,Low,1.0,10800.0,77900.0
2013,1,Fulton County,185,Fulton County Elementary,185020,MS,1,55,Needs Improvement,0.0,Low,1.0,10800.0,77900.0
2013,1,Fulton County,185,Fulton County High School,185030,HS,2,57,Needs Improvement,0.0,Medium,2.0,10800.0,-44200.0
2013,1,Fulton Independent,186,Fulton Independent School,186018,ES,0,43,Needs Improvement,0.0,Very Low,0.0,10120.0,-21400.0
2013,1,Fulton Independent,186,Fulton Independent School,186018,MS,1,51,Needs Improvement,0.0,Low,1.0,10120.0,-21400.0
2013,1,Fulton Independent,186,Fulton Independent School,186018,HS,2,53,Needs Improvement,0.0,Medium,2.0,10120.0,-21400.0
2013,1,Gallatin County,191,Gallatin County Middle School,191005,MS,1,49,Needs Improvement,0.0,Low,1.0,6540.0,48400.0
2013,1,Gallatin County,191,Gallatin County Upper Elementary,191006,ES,0,48,Needs Improvement,0.0,Low,1.0,5850.0,58900.0
2013,1,Gallatin County,191,Gallatin County High School,191020,HS,2,54,Needs Improvement,0.0,Medium,2.0,7480.0,-67300.0
2013,1,Garrard County,195,Camp Dick Robinson Elementary School,195050,ES,0,64,Proficient,1.0,Low,1.0,7860.0,54000.0
2013,1,Garrard County,195,Garrard County High School,195060,HS,2,58,Proficient,1.0,Medium,2.0,7900.0,83700.0
2013,1,Garrard County,195,Garrard Middle School,195070,MS,1,56,Needs Improvement,0.0,Medium,2.0,7590.0,68000.0
2013,1,Garrard County,195,Paint Lick Elementary School,195090,ES,0,60,Needs Improvement,0.0,Low,1.0,8670.0,71900.0
2013,1,Garrard County,195,Lancaster Elementary School,195220,ES,0,54,Needs Improvement,0.0,Low,1.0,8310.0,50500.0
2013,1,Glasgow Independent,197,Highland Elementary School,197013,ES,0,50,Needs Improvement,0.0,Low,1.0,9080.0,37200.0
2013,1,Glasgow Independent,197,Glasgow High School,197030,HS,2,70,Distinguished,2.0,Medium,2.0,9540.0,43800.0
2013,1,Glasgow Independent,197,Glasgow Middle School,197035,MS,1,60,Proficient,1.0,Medium,2.0,8270.0,37200.0
2013,1,Glasgow Independent,197,South Green Elementary School,197065,ES,0,72,Distinguished,2.0,Medium,2.0,10520.0,105000.0
2013,1,Grant County,201,Sherman Elementary,201016,ES,0,55,Needs Improvement,0.0,Low,1.0,8040.0,25200.0
2013,1,Grant County,201,Crittenden-Mt. Zion Elementary,201020,ES,0,62,Needs Improvement,0.0,Low,1.0,8500.0,41700.0
2013,1,Grant County,201,Dry Ridge Elementary,201030,ES,0,54,Needs Improvement,0.0,Low,1.0,9870.0,55500.0
2013,1,Grant County,201,Grant County High School,201040,HS,2,61,Proficient,1.0,Medium,2.0,7420.0,63400.0
2013,1,Grant County,201,Mason-Corinth Elementary,201050,ES,0,49,Needs Improvement,0.0,Low,1.0,9700.0,81700.0
2013,1,Grant County,201,Grant County Middle School,201080,MS,1,57,Needs Improvement,0.0,Medium,2.0,6720.0,-78100.0
2013,1,Graves County,205,Cuba Elementary School,205010,ES,0,74,Distinguished,2.0,Medium,2.0,9150.0,-48000.0
2013,1,Graves County,205,Graves County Central Elementary,205013,ES,0,56,Needs Improvement,0.0,Low,1.0,8600.0,34500.0
2013,1,Graves County,205,Fancy Farm Elementary School,205040,ES,0,66,Proficient,1.0,Medium,2.0,8720.0,16600.0
2013,1,Graves County,205,Farmington Elementary School,205060,ES,0,64,Proficient,1.0,Low,1.0,9350.0,26200.0
2013,1,Graves County,205,Graves County Middle School,205100,MS,1,59,Proficient,1.0,Medium,2.0,6070.0,45200.0
2013,1,Graves County,205,Lowes Elementary School,205110,ES,0,63,Proficient,1.0,Low,1.0,9080.0,22600.0
2013,1,Graves County,205,Sedalia Elementary School,205150,ES,0,67,Proficient,1.0,Medium,2.0,8530.0,23800.0
2013,1,Graves County,205,Symsonia Elementary School,205170,ES,0,72,Distinguished,2.0,Medium,2.0,7740.0,23800.0
2013,1,Graves County,205,Wingo Elementary School,205200,ES,0,56,Needs Improvement,0.0,Low,1.0,9580.0,28500.0
2013,1,Graves County,205,Graves County High School,205215,HS,2,63,Proficient,1.0,Medium,2.0,6780.0,90400.0
2013,1,Grayson County,211,H W Wilkey Elementary School,211010,ES,0,56,Needs Improvement,0.0,Low,1.0,9250.0,75600.0
2013,1,Grayson County,211,Caneyville Elementary School,211030,ES,0,61,Needs Improvement,0.0,Low,1.0,9460.0,45800.0
2013,1,Grayson County,211,Oran P Lawler Elementary School,211050,ES,0,52,Needs Improvement,0.0,Low,1.0,10010.0,38400.0
2013,1,Grayson County,211,Clarkson Elementary School,211080,ES,0,62,Needs Improvement,0.0,Low,1.0,8390.0,74500.0
2013,1,Grayson County,211,Grayson County High School,211085,HS,2,63,Proficient,1.0,Medium,2.0,7640.0,63400.0
2013,1,Grayson County,211,Grayson County Middle School,211095,MS,1,57,Needs Improvement,0.0,Medium,2.0,7050.0,109100.0
2013,1,Green County,215,Green County Intermediate School,215040,ES,0,59,Needs Improvement,0.0,Low,1.0,8040.0,18400.0
2013,1,Green County,215,Green County Middle School,215055,MS,1,57,Needs Improvement,0.0,Medium,2.0,7840.0,19200.0
2013,1,Green County,215,Green County High School,215065,HS,2,57,Needs Improvement,0.0,Medium,2.0,8130.0,25100.0
2013,1,Greenup County,221,Argillite Elementary School,221010,ES,0,54,Needs Improvement,0.0,Low,1.0,11230.0,57700.0
2013,1,Greenup County,221,Wurtland Middle School,221024,MS,1,52,Needs Improvement,0.0,Low,1.0,8380.0,45300.0
2013,1,Greenup County,221,Greenup County High School,221027,HS,2,58,Proficient,1.0,Medium,2.0,8250.0,103300.0
2013,1,Greenup County,221,Greysbranch Elementary School,221040,ES,0,61,Needs Improvement,0.0,Very Low,0.0,,41300.0
2013,1,Greenup County,221,Mckell Elementary School,221060,ES,0,56,Needs Improvement,0.0,Low,1.0,7990.0,56300.0
2013,1,Greenup County,221,Mckell Middle School,221105,MS,1,55,Needs Improvement,0.0,Low,1.0,10140.0,31300.0
2013,1,Greenup County,221,Wurtland Elementary School,221110,ES,0,55,Needs Improvement,0.0,Low,1.0,8900.0,26900.0
2013,1,Hancock County,225,Hancock County High School,225005,HS,2,67,Distinguished,2.0,Medium,2.0,8590.0,36100.0
