District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
197,Glasgow Independent,South Green Elementary School,197065,ES,2018,22635,447,39,11
201,Grant County,Sherman Elementary,201016,ES,2018,12730,434,29,9
201,Grant County,Crittenden-Mt. Zion Elementary,201020,ES,2018,11921,521,32,14
201,Grant County,Dry Ridge Elementary,201030,ES,2018,14535,446,33,13
201,Grant County,Grant County High School,201040,HS,2018,12353,1058,65,12
201,Grant County,Mason-Corinth Elementary,201050,ES,2018,13352,324,24,14
201,Grant County,Grant County Middle School,201080,MS,2018,10949,860,48,8
205,Graves County,Graves County Central Elementary,205013,ES,2018,11932,455,34,13
205,Graves County,Fancy Farm Elementary School,205040,ES,2018,13548,198,17,15
205,Graves County,Farmington Elementary School,205060,ES,2018,13021,256,22,14
205,Graves County,Graves County Middle School,205100,MS,2018,11163,589,35,10
205,Graves County,Lowes Elementary School,205110,ES,2018,14185,241,24,11
205,Graves County,Sedalia Elementary School,205150,ES,2018,11897,343,26,14
205,Graves County,Symsonia Elementary School,205170,ES,2018,11891,289,21,12
205,Graves County,Wingo Elementary School,205200,ES,2018,12081,406,31,13
205,Graves County,Graves County High School,205215,HS,2018,11472,1212,80,11
211,Grayson County,H W Wilkey Elementary School,211010,ES,2018,21930,458,35,13
211,Grayson County,Caneyville Elementary School,211030,ES,2018,23857,348,32,13
211,Grayson County,Oran P Lawler Elementary School,211050,ES,2018,21707,408,32,10
211,Grayson County,Clarkson Elementary School,211080,ES,2018,21359,609,44,13
211,Grayson County,Grayson County High School,211085,HS,2018,20729,1281,82,12
211,Grayson County,Grayson County Middle School,211095,MS,2018,20450,985,61,12
215,Green County,Green County Primary School,215030,ES,2018,13128,348,18,10
215,Green County,Green County Intermediate School,215040,ES,2018,10488,378,24,11
215,Green County,Green County Middle School,215055,MS,2018,10468,355,26,9
215,Green County,Green County High School,215065,HS,2018,12265,493,37,14
221,Greenup County,Argillite Elementary School,221010,ES,2018,11559,245,15,13
221,Greenup County,Wurtland Middle School,221024,MS,2018,12393,331,26,14
221,Greenup County,Greenup County High School,221027,HS,2018,11046,781,43,8
221,Greenup County,Greysbranch Elementary School,221040,ES,2018,11091,340,24,13
221,Greenup County,Mckell Elementary School,221060,ES,2018,11171,450,28,12
221,Greenup County,Mckell Middle School,221105,MS,2018,10368,370,25,7
221,Greenup County,Wurtland Elementary School,221110,ES,2018,13001,209,14,10
225,Hancock County,Hancock County High School,225005,HS,2018,21884,517,35,13
225,Hancock County,North Hancock Elementary School,225006,ES,2018,21245,503,28,12
225,Hancock County,Hancock County Middle School,225007,MS,2018,21045,402,30,13
225,Hancock County,South Hancock Elementary School,225070,ES,2018,23937,215,15,14
231,Hardin County,East Hardin Middle School,231005,MS,2018,15362,807,41,16
231,Hardin County,Woodland Elementary School,231008,ES,2018,19137,549,26,10
231,Hardin County,John Hardin High School,231013,HS,2018,15694,846,72,15
231,Hardin County,Lakewood Elementary School,231014,ES,2018,19046,517,30,8
231,Hardin County,Bluegrass Middle School,231015,MS,2018,10666,542,34,12
231,Hardin County,Creekside Elementary School,231017,ES,2018,18932,432,26,15
231,Hardin County,Heartland Elementary School,231018,ES,2018,17449,589,34,6
231,Hardin County,G C Burkhead Elementary School,231020,ES,2018,18695,693,38,14
231,Hardin County,North Park Elementary School,231021,ES,2018,21943,334,27,11
231,Hardin County,Cecilia Valley Elementary School,231030,ES,2018,24605,286,15,13
231,Hardin County,New Highland Elementary School,231040,ES,2018,39140,445,26,13
231,Hardin County,Lincoln Trail Elementary School,231050,ES,2018,17070,503,25,14
231,Hardin County,North Hardin High School,231075,HS,2018,13083,1517,94,11
231,Hardin County,James T Alton Middle School,231077,MS,2018,17090,662,36,11
231,Hardin County,Radcliff Elementary School,231079,ES,2018,10189,496,25,8
231,Hardin County,North Middle School,231080,MS,2018,23540,634,36,9
231,Hardin County,Rineyville Elementary School,231090,ES,2018,10724,575,32,9
231,Hardin County,Vine Grove Elementary School,231165,ES,2018,19098,510,24,13
231,Hardin County,West Hardin Middle School,231168,MS,2018,19137,566,33,11
231,Hardin County,Central Hardin High School,231190,HS,2018,16738,1818,112,12
231,Hardin County,Meadow View Elementary School,231210,ES,2018,18762,505,23,11
235,Harlan County,Harlan County High School,235025,HS,2018,11625,1011,63,13
235,Harlan County,Black Mountain Elementary School,235060,ES,2018,13115,323,16,9
235,Harlan County,Black Mountain Elementary School,235060,MS,2018,13115,323,16,9
235,Harlan County,Cawood Elementary School,235110,MS,2018,13217,244,13,13
235,Harlan County,Cawood Elementary School,235110,ES,2018,13217,244,13,13
235,Harlan County,Cumberland Elementary School,235195,ES,2018,12709,539,25,11
235,Harlan County,Cumberland Elementary School,235195,MS,2018,12709,539,25,11
235,Harlan County,Evarts Elementary School,235290,ES,2018,12883,370,19,13
235,Harlan County,Evarts Elementary School,235290,MS,2018,12883,370,19,13
235,Harlan County,Green Hills Elementary School,235325,ES,2018,17507,130,10,10
235,Harlan County,Green Hills Elementary School,235325,MS,2018,17507,130,10,10
235,Harlan County,James A. Cawood Elementary,235340,MS,2018,12975,353,18,14
235,Harlan County,James A. Cawood Elementary,235340,ES,2018,12975,353,18,14
235,Harlan County,Rosspoint Elementary School,235540,ES,2018,12764,386,23,15
235,Harlan County,Rosspoint Elementary School,235540,MS,2018,12764,386,23,15
235,Harlan County,Wallins Elementary School,235640,ES,2018,12431,417,24,14
235,Harlan County,Wallins Elementary School,235640,MS,2018,12431,417,24,14
236,Harlan Independent,Harlan Elementary School,236020,ES,2018,14801,262,18,11
236,Harlan Independent,Harlan High School,236030,HS,2018,11506,406,32,14
236,Harlan Independent,Harlan High School,236030,MS,2018,11506,406,32,14
241,Harrison County,Eastside Elementary School,241035,ES,2018,11704,353,24,12
241,Harrison County,Southside Elementary School,241038,ES,2018,12313,319,22,13
241,Harrison County,Harrison County High School,241040,HS,2018,10564,829,54,12
241,Harrison County,Harrison County Middle School,241043,MS,2018,10351,661,40,14
241,Harrison County,Northside Elementary School,241045,ES,2018,12408,312,24,14
241,Harrison County,Westside Elementary School,241075,ES,2018,13243,296,21,14
245,Hart County,Bonnieville Elementary School,245010,MS,2018,11928,294,21,16
245,Hart County,Bonnieville Elementary School,245010,ES,2018,11928,294,21,16
245,Hart County,Cub Run Elementary School,245030,ES,2018,13511,220,12,15
245,Hart County,Cub Run Elementary School,245030,MS,2018,13511,220,12,15
245,Hart County,Hart County High School,245045,HS,2018,11717,668,44,13
245,Hart County,Legrande Elementary School,245050,MS,2018,11169,282,18,8
245,Hart County,Legrande Elementary School,245050,ES,2018,11169,282,18,8
245,Hart County,Memorial Elementary School,245070,MS,2018,11654,332,24,16
245,Hart County,Memorial Elementary School,245070,ES,2018,11654,332,24,16
245,Hart County,Munfordville Elementary School,245090,ES,2018,12038,485,31,12
245,Hart County,Munfordville Elementary School,245090,MS,2018,12038,485,31,12
246,Hazard Independent,Hazard High School,246010,HS,2018,16118,329,26,14
246,Hazard Independent,Hazard Middle School,246045,MS,2018,16509,244,21,11
246,Hazard Independent,Roy G. Eversole Elementary School,246060,ES,2018,16201,384,22,10
251,Henderson County,Bend Gate Elementary School,251010,ES,2018,13694,489,37,12
251,Henderson County,Cairo Elementary School,251020,ES,2018,13622,306,22,13
251,Henderson County,A B Chandler Elementary School,251030,ES,2018,13942,318,28,16
251,Henderson County,East Heights Elementary School,251033,ES,2018,13569,552,38,11
251,Henderson County,Henderson County High School,251060,HS,2018,13471,1972,119,14
251,Henderson County,Henderson County North Middle School,251065,MS,2018,13535,794,53,11
251,Henderson County,Niagara Elementary School,251070,ES,2018,13656,291,22,15
251,Henderson County,South Heights Elementary School,251091,ES,2018,13739,523,37,9
251,Henderson County,Spottsville Elementary School,251110,ES,2018,13552,439,31,12
251,Henderson County,Henderson County South Middle School,251150,MS,2018,13525,777,53,11
251,Henderson County,Jefferson Elementary School,251160,ES,2018,13722,361,27,10
255,Henry County,Campbellsburg Elementary School,255010,ES,2018,12042,337,18,8
255,Henry County,Eastern Elementary School,255020,ES,2018,13193,197,11,11
255,Henry County,Henry County High School,255035,HS,2018,12388,699,45,11
255,Henry County,Henry County Middle School,255038,MS,2018,13018,454,31,8
255,Henry County,New Castle Elementary School,255040,ES,2018,11359,371,20,6
261,Hickman County,Hickman County Elementary School,261020,ES,2018,13093,370,31,13
261,Hickman County,Hickman County High School,261050,HS,2018,12848,316,27,11
261,Hickman County,Hickman County High School,261050,MS,2018,12848,316,27,11
265,Hopkins County,West Hopkins School,265006,ES,2018,12641,404,30,12
265,Hopkins County,West Hopkins School,265006,MS,2018,12641,404,30,12
265,Hopkins County,Jesse Stuart Elementary School,265020,ES,2018,12072,472,31,11
265,Hopkins County,James Madison Middle School,265075,MS,2018,11369,548,30,13
265,Hopkins County,Grapevine Elementary School,265090,ES,2018,14315,278,19,13
265,Hopkins County,Hanson Elementary School,265110,ES,2018,11549,551,28,11
265,Hopkins County,Hopkins County Central High School,265130,HS,2018,13881,830,56,11
265,Hopkins County,Browning Springs Middle School,265140,MS,2018,11753,437,27,9
265,Hopkins County,Madisonville North Hopkins High School,265145,HS,2018,13183,973,66,11
265,Hopkins County,South Hopkins Middle School,265185,MS,2018,13278,395,26,13
265,Hopkins County,Pride Elementary School,265200,ES,2018,12708,399,25,11
265,Hopkins County,West Broadway Elementary School,265250,ES,2018,12754,363,22,14
265,Hopkins County,Southside Elementary School,265280,ES,2018,12416,418,27,8
265,Hopkins County,Earlington Elementary School,265330,ES,2018,13273,335,25,11
271,Jackson County,Jackson County High School,271020,HS,2018,13077,582,39,13
271,Jackson County,Jackson County Middle School,271025,MS,2018,13296,447,32,15
271,Jackson County,McKee Elementary School,271180,ES,2018,16093,294,29,13
271,Jackson County,Sand Gap Elementary School,271280,ES,2018,16033,226,22,13
271,Jackson County,Tyner Elementary School,271340,ES,2018,13943,446,33,13
272,Jackson Independent,Jackson City School,272011,ES,2018,13620,320,23,15
272,Jackson Independent,Jackson City School,272011,HS,2018,13620,320,23,15
272,Jackson Independent,Jackson City School,272011,MS,2018,13620,320,23,15
275,Jefferson County,Camp Taylor Elementary,275004,ES,2018,18035,423,24,12
275,Jefferson County,Cane Run Elementary,275005,ES,2018,19040,356,29,10
275,Jefferson County,Eastern High,275007,HS,2018,13135,2008,116,15
275,Jefferson County,Fairdale Elementary,275010,ES,2018,14967,572,32,8
275,Jefferson County,Fern Creek Elementary,275011,ES,2018,14499,608,32,14
275,Jefferson County,Fern Creek High,275012,HS,2018,13687,1650,93,9
275,Jefferson County,Greathouse/Shryock Traditional,275013,ES,2018,13084,594,31,14
275,Jefferson County,Greenwood Elementary,275014,ES,2018,14406,504,27,8
275,Jefferson County,Tully Elementary,275016,ES,2018,21120,686,39,14
275,Jefferson County,Atherton High,275018,HS,2018,13967,1427,75,16
275,Jefferson County,Medora Elementary,275022,ES,2018,22286,457,21,10
275,Jefferson County,Middletown Elementary,275024,ES,2018,15712,542,32,16
275,Jefferson County,Okolona Elementary,275027,ES,2018,19292,285,19,9
275,Jefferson County,Southern High,275031,HS,2018,15426,1289,90,10
275,Jefferson County,Valley High,275033,HS,2018,17254,1020,77,8
275,Jefferson County,Valley High,275033,MS,2018,17254,1020,77,8
275,Jefferson County,Breckinridge-Franklin Elementary,275038,ES,2018,17631,451,28,8
275,Jefferson County,Barret Traditional Middle,275040,MS,2018,13327,637,33,16
275,Jefferson County,Newburg Middle,275041,MS,2018,13119,1053,59,12
275,Jefferson County,Audubon Traditional Elementary,275044,ES,2018,13814,608,31,16
275,Jefferson County,Butler Traditional High,275045,HS,2018,15216,1646,87,12
275,Jefferson County,Chenoweth Elementary,275046,ES,2018,15188,511,27,13
275,Jefferson County,Louisville Male High,275047,HS,2018,12608,1934,97,15
275,Jefferson County,Hawthorne Elementary,275048,ES,2018,16589,399,21,11
275,Jefferson County,Farnsley Middle,275049,MS,2018,13094,1049,52,12
275,Jefferson County,Waggener High,275051,HS,2018,23746,867,61,10
275,Jefferson County,Bates Elementary,275055,ES,2018,15023,550,29,16
275,Jefferson County,Fairdale High,275057,HS,2018,14788,1182,80,10
275,Jefferson County,Gilmore Lane Elementary,275058,ES,2018,17898,266,18,9
275,Jefferson County,Kenwood Elementary,275059,ES,2018,24710,575,29,11
275,Jefferson County,Coral Ridge Elementary,275060,ES,2018,16054,535,28,10
275,Jefferson County,Goldsmith Elementary,275061,ES,2018,15887,585,40,12
275,Jefferson County,Schaffner Traditional Elementary,275063,ES,2018,13435,580,31,14
275,Jefferson County,St Matthews Elementary,275064,ES,2018,15331,544,28,18
275,Jefferson County,Jeffersontown High,275065,HS,2018,16533,1028,71,13
275,Jefferson County,Wilkerson Elementary School,275066,ES,2018,16452,442,27,8
275,Jefferson County,Wilder Elementary,275067,ES,2018,14775,554,28,13
275,Jefferson County,Watson Lane Elementary,275069,ES,2018,17747,297,18,6
275,Jefferson County,Stonestreet Elementary,275071,ES,2018,16919,426,26,14
275,Jefferson County,Watterson Elementary,275072,ES,2018,14605,550,33,10
275,Jefferson County,Seneca High,275073,HS,2018,17077,1238,95,9
275,Jefferson County,Pleasure Ridge Park High,275075,HS,2018,18574,1650,97,12
275,Jefferson County,Indian Trail Elementary,275076,ES,2018,17023,441,22,13
275,Jefferson County,Westport Middle,275077,MS,2018,14549,1229,69,8
275,Jefferson County,Zachary Taylor Elementary,275078,ES,2018,16562,450,29,15
275,Jefferson County,Kerrick Elementary,275079,ES,2018,15032,453,23,9
275,Jefferson County,Rangeland Elementary,275081,ES,2018,16754,435,28,11
275,Jefferson County,Dixie Elementary,275082,ES,2018,17075,416,23,14
275,Jefferson County,Cochrane Elementary,275083,ES,2018,16217,443,28,10
275,Jefferson County,Western High,275084,HS,2018,17951,707,56,8
275,Jefferson County,Robert Frost Sixth-Grade Academy,275085,ES,2018,15616,459,31,8
275,Jefferson County,Robert Frost Sixth-Grade Academy,275085,MS,2018,15616,459,31,8
275,Jefferson County,Sanders Elementary,275086,ES,2018,15445,432,23,8
275,Jefferson County,Smyrna Elementary School,275087,ES,2018,14782,465,26,10
275,Jefferson County,Thomas Jefferson Middle,275090,MS,2018,14298,977,60,7
275,Jefferson County,Blue Lick Elementary,275091,ES,2018,15597,492,26,8
275,Jefferson County,Crums Lane Elementary,275092,ES,2018,23710,430,30,9
275,Jefferson County,Bowen Elementary,275094,ES,2018,14691,714,39,17
275,Jefferson County,Hite Elementary,275095,ES,2018,14433,465,25,15
275,Jefferson County,Norton Elementary,275096,ES,2018,13745,708,36,17
275,Jefferson County,Shacklette Elementary,275097,ES,2018,19442,363,27,11
275,Jefferson County,Minors Lane Elementary,275099,ES,2018,18088,424,29,8
275,Jefferson County,Doss High,275100,HS,2018,16032,1040,77,8
275,Jefferson County,Chancey Elementary,275102,ES,2018,14674,640,35,12
275,Jefferson County,Slaughter Elementary,275103,ES,2018,18309,394,31,10
275,Jefferson County,Trunnell Elementary,275104,ES,2018,15771,473,30,10
275,Jefferson County,Ballard High,275105,HS,2018,13318,1832,108,14
275,Jefferson County,Johnsontown Road Elementary,275106,ES,2018,16569,365,21,10
275,Jefferson County,Luhr Elementary,275107,ES,2018,16881,474,30,16
275,Jefferson County,Wheeler Elementary,275109,ES,2018,13591,672,35,13
275,Jefferson County,Gutermuth Elementary,275115,ES,2018,18080,375,19,13
275,Jefferson County,Wellington Elementary,275116,ES,2018,16274,445,26,7
