SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20142015,89,MUHLENBERG,445,Muhlenberg County,150,Muhlenberg North Middle,445150,89445150,210008101081,7755,611.69,635,352,55.4%,283,44.6%,598,94.2%,11,1.7%,9,1.4%,3,0.5%,0,0.0%,0,0.0%,14,2.2%,352,55.4%,43,6.8%,94.9%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,44.00,8.00,36.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,1,0.0%,16.8,10.6%,57.4%,21.3%,0.0%,0.0%,89.0%,0.0%,3.8:1,100%,144,10,2,3201,WKEC,908
20142015,89,MUHLENBERG,445,Muhlenberg County,12,Muhlenberg South Elementary,445012,89445012,210008101967,9501,479.02,504,262,52.0%,242,48.0%,476,94.4%,6,1.2%,5,1.0%,0,0.0%,3,0.6%,0,0.0%,14,2.8%,327,64.9%,25,5.0%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,43.00,2.00,41.00,42.00,1.00,0.00,0.00,0.00,0.00,0.00,43.00,9,0.0%,13.8,12.5%,35.0%,40.0%,0.0%,0.0%,88.0%,0.0%,2.6:1,100%,214,36,2,190,WKEC,908
20142015,89,MUHLENBERG,445,Muhlenberg County,45,Muhlenberg South Middle School,445045,89445045,210008101517,8437,478.58,507,256,50.5%,251,49.5%,468,92.3%,20,3.9%,6,1.2%,0,0.0%,0,0.0%,1,0.2%,12,2.4%,269,53.1%,20,3.9%,94.5%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,38.00,8.00,30.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,6,0.0%,16.5,11.1%,46.7%,31.1%,0.0%,0.0%,89.0%,0.0%,3.5:1,100%,165,16,2,400,WKEC,908
20142015,89,MUHLENBERG,445,Muhlenberg County,35,The Renaissance Center,445035,89445035,210008101515,9273,33.68,66,39,59.1%,27,40.9%,64,97.0%,1,1.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,1.5%,53,80.3%,0,0.0%,83.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,5.00,4.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0,0.0%,13.1,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,0,,,0,WKEC,908
20142015,89,MUHLENBERG,445,Muhlenberg County,,---District Total---,445,,,11578,4645.62,4935,2626,53.2%,"2,309",46.8%,"4,472",90.6%,212,4.3%,96,1.9%,12,0.2%,6,0.1%,3,0.1%,134,2.7%,"2,623",53.2%,269,5.5%,94.6%,4.5%,1.0%,N/A,141,43.0%,139,42.4%,2,0.6%,19,5.8%,105,32.0%,17,5.2%,36,11.0%,10,3.0%,13:1,380.00,76.00,304.00,375.00,5.00,0.00,0.00,0.00,0.00,0.00,380.00,31,0.0%,13.6,11.9%,47.8%,27.7%,0.2%,0.5%,88.0%,0.0%,2.3:1,100%,1917,106,36,8767,WKEC,908
20142015,18,CALLOWAY,446,Murray Independent,20,Murray Elementary School,446020,18446020,210438001084,8308,526.33,537,288,53.6%,249,46.4%,418,77.8%,38,7.1%,31,5.8%,19,3.5%,0,0.0%,1,0.2%,30,5.6%,237,44.1%,30,5.6%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,36.00,3.00,33.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,6,0.0%,13.8,10.8%,51.4%,27.0%,0.0%,0.0%,89.0%,0.0%,3.2:1,100%,537,40,14,6000,WKEC,908
20142015,18,CALLOWAY,446,Murray Independent,50,Murray High School,446050,18446050,210438001086,9751,431.64,453,225,49.7%,228,50.3%,376,83.0%,36,7.9%,12,2.6%,15,3.3%,0,0.0%,0,0.0%,14,3.1%,142,31.3%,16,3.5%,95.9%,0.0%,0.2%,N/A,82,82.0%,74,74.0%,8,8.0%,1,1.0%,12,12.0%,1,1.0%,N/A,0.0%,4,4.0%,15:1,31.00,16.00,15.00,30.00,1.00,0.00,0.00,0.00,0.00,0.00,31.00,4,0.0%,12.5,14.7%,41.2%,29.4%,0.0%,0.0%,85.0%,3.2%,2.3:1,100%,214,33,12,4780,WKEC,908
20142015,18,CALLOWAY,446,Murray Independent,30,Murray Middle School,446030,18446030,210438001085,8359,546.54,569,278,48.9%,291,51.1%,452,79.4%,45,7.9%,26,4.6%,35,6.2%,0,0.0%,2,0.4%,9,1.6%,206,36.2%,27,4.7%,96.8%,0.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,40.00,12.00,28.00,39.00,1.00,0.00,0.00,0.00,0.00,0.00,40.00,5,0.0%,12.5,14.0%,51.2%,20.9%,0.0%,0.0%,86.0%,0.0%,2.8:1,100%,435,27,13,4020,WKEC,908
20142015,18,CALLOWAY,446,Murray Independent,,---District Total---,446,,,10680,1504.51,1559,791,50.7%,768,49.3%,"1,246",79.9%,119,7.6%,69,4.4%,69,4.4%,0,0.0%,3,0.2%,53,3.4%,585,37.5%,73,4.7%,96.3%,0.3%,0.1%,N/A,82,82.0%,74,74.0%,8,8.0%,1,1.0%,12,12.0%,1,1.0%,N/A,0.0%,4,4.0%,15:1,102.00,29.00,73.00,100.00,2.00,0.00,0.00,0.00,0.00,0.00,102.00,16,0.0%,13,13.2%,48.2%,25.4%,0.0%,0.0%,87.0%,1.0%,2.7:1,100%,1186,100,39,14800,WKEC,908
20142015,90,NELSON,451,Nelson County,13,Bloomfield Elementary School,451013,90451013,210441002006,,306.94,321,190,59.2%,131,40.8%,292,91.0%,7,2.2%,9,2.8%,0,0.0%,0,0.0%,0,0.0%,13,4.0%,175,54.5%,16,5.0%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,24.00,2.00,22.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0,0.0%,18.1,11.1%,66.7%,11.1%,0.0%,0.0%,89.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,10,Bloomfield Middle School,451010,90451010,210441001087,,405.93,426,201,47.2%,225,52.8%,398,93.4%,6,1.4%,10,2.3%,3,0.7%,0,0.0%,0,0.0%,9,2.1%,193,45.3%,32,7.5%,95.3%,0.0%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,21.00,4.00,17.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0,0.0%,14.8,17.4%,30.4%,30.4%,4.3%,0.0%,83.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,30,Boston School,451030,90451030,210441001089,,273.92,288,145,50.3%,143,49.7%,267,92.7%,4,1.4%,10,3.5%,0,0.0%,2,0.7%,0,0.0%,5,1.7%,154,53.5%,26,9.0%,95.6%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,25.00,2.00,23.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,3,0.0%,10.1,18.2%,54.5%,9.1%,0.0%,0.0%,82.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,50,Coxs Creek Elementary School,451050,90451050,210441001091,,422.93,439,255,58.1%,184,41.9%,419,95.4%,2,0.5%,12,2.7%,1,0.2%,0,0.0%,0,0.0%,5,1.1%,163,37.1%,38,8.7%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,29.00,0.00,29.00,28.00,1.00,0.00,0.00,0.00,0.00,0.00,29.00,0,0.0%,10.2,17.2%,55.2%,10.3%,0.0%,0.0%,83.0%,0.0%,3.3:1,100%,325,45,9,1500,CKEC,901
20142015,90,NELSON,451,Nelson County,70,Foster Heights Elementary School,451070,90451070,210441001093,,669.89,702,388,55.3%,314,44.7%,643,91.6%,12,1.7%,30,4.3%,3,0.4%,0,0.0%,0,0.0%,14,2.0%,344,49.0%,59,8.4%,95.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,46.00,6.00,40.00,45.00,1.00,0.00,0.00,0.00,0.00,0.00,46.00,3,0.0%,12.6,20.9%,41.9%,16.3%,0.0%,0.0%,79.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,19,Horizons Academy,451019,90451019,210441002212,,46.28,57,41,71.9%,16,28.1%,52,91.2%,3,5.3%,0,0.0%,1,1.8%,0,0.0%,0,0.0%,1,1.8%,44,77.2%,2,3.5%,84.5%,1.8%,N/A,N/A,3,16.7%,2,11.1%,1,5.6%,N/A,0.0%,13,72.2%,1,5.6%,1,5.6%,N/A,0.0%,7:1,8.00,3.00,5.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,2,0.0%,17.5,12.5%,31.3%,43.8%,0.0%,0.0%,88.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,100,Nelson County High School,451100,90451100,210441001096,,792.6,843,434,51.5%,409,48.5%,772,91.6%,24,2.8%,29,3.4%,4,0.5%,2,0.2%,0,0.0%,12,1.4%,318,37.7%,65,7.7%,94.2%,0.4%,0.6%,N/A,113,61.7%,112,61.2%,1,0.5%,23,12.6%,42,23.0%,1,0.5%,N/A,0.0%,4,2.2%,16:1,54.00,22.00,32.00,51.00,2.00,1.00,0.00,0.00,0.00,0.00,54.00,2,0.0%,14.7,17.4%,37.7%,27.5%,0.0%,0.0%,83.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,90,Old Kentucky Home Middle School,451090,90451090,210441001095,,364.49,391,194,49.6%,197,50.4%,366,93.6%,12,3.1%,9,2.3%,0,0.0%,0,0.0%,0,0.0%,4,1.0%,181,46.3%,32,8.2%,95.2%,0.0%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,28.00,7.00,21.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,1,0.0%,11.8,7.4%,44.4%,40.7%,0.0%,0.0%,93.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,11,The New Haven School,451011,90451011,210441001937,,337.77,356,205,57.6%,151,42.4%,343,96.3%,3,0.8%,7,2.0%,1,0.3%,0,0.0%,0,0.0%,2,0.6%,222,62.4%,33,9.3%,94.5%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,30.00,5.00,25.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0,0.0%,8.2,21.4%,53.6%,3.6%,0.0%,0.0%,79.0%,0.0%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,101,Thomas Nelson High School,451101,90451101,210441002324,,673.94,714,353,49.4%,361,50.6%,693,97.1%,2,0.3%,13,1.8%,1,0.1%,0,0.0%,1,0.1%,4,0.6%,247,34.6%,64,9.0%,93.3%,0.3%,0.5%,N/A,132,83.5%,128,81.0%,4,2.5%,N/A,0.0%,20,12.7%,N/A,0.0%,6,3.8%,N/A,0.0%,19:1,37.00,13.00,24.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,1,0.0%,10.5,19.0%,31.0%,29.3%,0.0%,1.7%,81.0%,1.9%,0:1,100%,,,,,CKEC,901
20142015,90,NELSON,451,Nelson County,,---District Total---,451,,,9562,4294.69,4537,2406,53.0%,"2,131",47.0%,"4,245",93.6%,75,1.7%,129,2.8%,14,0.3%,4,0.1%,1,0.0%,69,1.5%,"2,041",45.0%,367,8.1%,94.8%,0.2%,1.1%,N/A,248,69.1%,242,67.4%,6,1.7%,23,6.4%,75,20.9%,2,0.6%,7,1.9%,4,1.1%,17:1,266.00,63.00,203.00,260.00,5.00,1.00,0.00,0.00,0.00,0.00,266.00,12,0.0%,12.5,16.8%,43.4%,22.4%,0.3%,0.3%,83.0%,0.3%,33:1,100%,325,45,9,1500,CKEC,901
20142015,19,CAMPBELL,452,Newport Independent,18,Campbell Regional Juvenile Detention Center,452018,19452018,210444002401,18594,20.17,22,21,95.5%,1,4.5%,16,72.7%,5,22.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,4.5%,16,72.7%,0,0.0%,100.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,3.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.6:1,100%,0,,,0,NKCES,905
20142015,19,CAMPBELL,452,Newport Independent,70,Newport High School,452070,19452070,210444001103,15474,373.86,395,203,51.4%,192,48.6%,253,64.1%,78,19.7%,26,6.6%,0,0.0%,1,0.3%,1,0.3%,36,9.1%,303,76.7%,23,5.8%,91.6%,7.9%,2.4%,N/A,53,57.0%,53,57.0%,N/A,0.0%,5,5.4%,30,32.3%,1,1.1%,1,1.1%,3,3.2%,10:1,40.00,20.00,20.00,38.00,1.00,1.00,0.00,0.00,0.00,0.00,40.00,0,0.0%,10.6,22.4%,32.7%,22.4%,0.0%,0.0%,78.0%,2.5%,.5:1,100%,150,0,0,1147,NKCES,905
20142015,19,CAMPBELL,452,Newport Independent,40,Newport Intermediate School,452040,19452040,210444001100,12053,372.7,385,198,51.4%,187,48.6%,223,57.9%,57,14.8%,40,10.4%,0,0.0%,0,0.0%,1,0.3%,64,16.6%,328,85.2%,14,3.6%,95.1%,1.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,33.00,7.00,26.00,32.00,1.00,0.00,0.00,0.00,0.00,0.00,33.00,0,0.0%,6,37.7%,22.6%,1.9%,0.0%,0.0%,62.0%,6.1%,1.3:1,100%,341,27,2,1048,NKCES,905
20142015,19,CAMPBELL,452,Newport Independent,80,Newport Middle School,452080,19452080,210444001104,13326,377.84,400,218,54.5%,182,45.5%,240,60.0%,78,19.5%,29,7.3%,1,0.3%,0,0.0%,0,0.0%,52,13.0%,334,83.5%,16,4.0%,93.5%,0.8%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10:1,39.00,8.00,31.00,38.00,0.00,1.00,0.00,0.00,0.00,0.00,39.00,2,0.0%,9.8,29.8%,29.8%,10.5%,0.0%,0.0%,70.0%,2.5%,1.1:1,100%,90,10,0,0,NKCES,905
20142015,19,CAMPBELL,452,Newport Independent,20,Newport Primary School,452020,19452020,210444001099,12753,464.32,484,226,46.7%,258,53.3%,262,54.1%,77,15.9%,58,12.0%,1,0.2%,1,0.2%,1,0.2%,84,17.4%,430,88.8%,10,2.1%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,41.00,3.00,38.00,40.00,0.00,0.00,0.00,0.00,0.00,1.00,41.00,1,0.0%,13.7,19.6%,45.1%,15.7%,0.0%,0.0%,80.0%,0.0%,1.6:1,100%,352,15,2,3470,NKCES,905
20142015,19,CAMPBELL,452,Newport Independent,,---District Total---,452,,,13866,1608.89,1686,866,51.4%,820,48.6%,994,59.0%,295,17.5%,153,9.1%,2,0.1%,2,0.1%,3,0.2%,237,14.1%,"1,411",83.7%,63,3.7%,93.9%,3.6%,1.6%,N/A,53,57.0%,53,57.0%,N/A,0.0%,5,5.4%,30,32.3%,1,1.1%,1,1.1%,3,3.2%,11:1,151.00,39.00,112.00,147.00,2.00,1.00,0.00,0.00,0.00,1.00,151.00,3,0.0%,10.3,27.6%,32.4%,12.4%,0.0%,0.0%,72.0%,2.6%,1:1,100%,933,52,4,5665,NKCES,905
20142015,91,NICHOLAS,455,Nicholas County,20,Nicholas County Elementary School,455020,91455020,210447001106,8617,564.06,604,306,50.7%,298,49.3%,566,93.7%,2,0.3%,26,4.3%,2,0.3%,1,0.2%,0,0.0%,7,1.2%,385,63.7%,28,4.6%,94.8%,0.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,39.00,4.00,35.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,4,0.0%,11.6,13.6%,54.5%,18.2%,0.0%,0.0%,86.0%,0.0%,2.6:1,100%,100,25,2,800,CKEC,901
20142015,91,NICHOLAS,455,Nicholas County,30,Nicholas County High School,455030,91455030,210447001107,8707,483.99,507,260,51.3%,247,48.7%,479,94.5%,2,0.4%,18,3.6%,1,0.2%,1,0.2%,0,0.0%,6,1.2%,282,55.6%,25,4.9%,94.5%,1.0%,0.2%,N/A,20,36.4%,20,36.4%,N/A,0.0%,16,29.1%,13,23.6%,3,5.5%,N/A,0.0%,3,5.5%,17:1,30.00,8.00,22.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,1,2.6%,11.2,14.0%,51.2%,18.6%,0.0%,2.3%,86.0%,0.0%,1.3:1,100%,300,40,2,100,CKEC,901
20142015,91,NICHOLAS,455,Nicholas County,,---District Total---,455,,,9335,1048.05,1111,566,50.9%,545,49.1%,"1,045",94.1%,4,0.4%,44,4.0%,3,0.3%,2,0.2%,0,0.0%,13,1.2%,667,60.0%,53,4.8%,94.7%,0.9%,0.2%,N/A,20,36.4%,20,36.4%,N/A,0.0%,16,29.1%,13,23.6%,3,5.5%,N/A,0.0%,3,5.5%,16:1,69.00,12.00,57.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,5,1.1%,11.4,13.8%,52.9%,18.4%,0.0%,1.1%,86.0%,0.0%,1.8:1,100%,400,65,4,900,CKEC,901
20142015,92,OHIO,461,Ohio County,10,Beaver Dam Elementary School,461010,92461010,210450001108,9263,612.64,637,311,48.8%,326,51.2%,499,78.3%,12,1.9%,116,18.2%,2,0.3%,1,0.2%,0,0.0%,7,1.1%,374,58.7%,28,4.4%,95.4%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,42.00,3.00,39.00,41.00,0.00,0.00,1.00,0.00,0.00,0.00,42.00,0,3.6%,12.2,15.1%,43.4%,26.4%,0.0%,0.0%,85.0%,0.0%,6.5:1,100%,423,19,4,685,GRREC,902
20142015,92,OHIO,461,Ohio County,90,Fordsville Elementary School,461090,92461090,210450001112,10604,231.21,247,123,49.8%,124,50.2%,238,96.4%,1,0.4%,6,2.4%,0,0.0%,1,0.4%,0,0.0%,1,0.4%,169,68.4%,22,8.9%,93.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,18.00,1.00,17.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0,0.0%,7.5,25.9%,33.3%,14.8%,0.0%,0.0%,74.0%,0.0%,2.4:1,100%,187,23,7,3248,GRREC,902
20142015,92,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,92461140,210450001115,10560,185.26,201,105,52.2%,96,47.8%,193,96.0%,0,0.0%,6,3.0%,0,0.0%,0,0.0%,0,0.0%,2,1.0%,139,69.2%,14,7.0%,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,15.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0,0.0%,10.8,23.5%,41.2%,11.8%,0.0%,0.0%,77.0%,0.0%,1.8:1,100%,100,7,8,1577,GRREC,902
20142015,92,OHIO,461,Ohio County,12,Ohio County Alternative Learning Program,461012,92461012,210450002353,16277,14.87,29,25,86.2%,4,13.8%,26,89.7%,0,0.0%,2,6.9%,0,0.0%,0,0.0%,0,0.0%,1,3.4%,24,82.8%,2,6.9%,83.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,13.8,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,30,,,60,GRREC,902
20142015,92,OHIO,461,Ohio County,11,Ohio County Day Treatment,461011,92461011,210450002361,39497,17.77,22,17,77.3%,5,22.7%,19,86.4%,0,0.0%,1,4.5%,0,0.0%,0,0.0%,0,0.0%,2,9.1%,17,77.3%,2,9.1%,88.7%,0.0%,N/A,N/A,2,20.0%,2,20.0%,N/A,0.0%,N/A,0.0%,3,30.0%,1,10.0%,4,40.0%,N/A,0.0%,11:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,0.0%,13.8,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,.9:1,100%,30,,,60,GRREC,902
20142015,92,OHIO,461,Ohio County,155,Ohio County High School,461155,92461155,210450001116,8559,1042.27,1086,551,50.7%,535,49.3%,"1,009",92.9%,6,0.6%,55,5.1%,2,0.2%,1,0.1%,0,0.0%,13,1.2%,533,49.1%,82,7.6%,92.9%,1.5%,0.7%,N/A,85,33.7%,84,33.3%,1,0.4%,15,6.0%,118,46.8%,5,2.0%,17,6.7%,12,4.8%,18:1,62.00,24.00,38.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,4,3.5%,10.9,15.9%,38.6%,28.4%,0.0%,1.1%,84.0%,3.8%,.8:1,100%,602,58,16,502,GRREC,902
20142015,92,OHIO,461,Ohio County,110,Ohio County Middle School,461110,92461110,210450001114,8525,552.48,576,324,56.3%,252,43.8%,532,92.4%,8,1.4%,28,4.9%,0,0.0%,0,0.0%,0,0.0%,8,1.4%,335,58.2%,42,7.3%,94.0%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,36.00,12.00,24.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,1,7.3%,9.4,14.3%,42.9%,28.6%,0.0%,0.0%,86.0%,2.8%,1.2:1,100%,425,14,2,324,GRREC,902
20142015,92,OHIO,461,Ohio County,170,Southern Elementary School,461170,92461170,210450001118,9070,284.71,289,148,51.2%,141,48.8%,273,94.5%,0,0.0%,15,5.2%,0,0.0%,0,0.0%,0,0.0%,1,0.3%,153,52.9%,24,8.3%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,18.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0,0.0%,11.4,16.7%,62.5%,4.2%,0.0%,0.0%,83.0%,0.0%,3.7:1,100%,285,15,5,110,GRREC,902
20142015,92,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,92461190,210450001119,8778,640.02,673,351,52.2%,322,47.8%,625,92.9%,7,1.0%,24,3.6%,3,0.4%,0,0.0%,0,0.0%,14,2.1%,406,60.3%,35,5.2%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,42.00,4.00,38.00,41.00,1.00,0.00,0.00,0.00,0.00,0.00,42.00,6,0.8%,12,15.7%,39.2%,29.4%,0.0%,0.0%,84.0%,2.3%,4.4:1,100%,673,31,14,3698,GRREC,902
