SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20192020,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000892,KVEC,904,131,1095,264,1359,11264,2573,13913,15163
20192020,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,067331250,210336000894,KVEC,904,185,1390,214,1604,9030,2208,11238,12657
20192020,067,LETCHER,331,Letcher County,350,Letcher Elementary School,331350,067331350,210336000898,KVEC,904,288,1026,287,1313,10203,2233,12436,13486
20192020,067,LETCHER,331,Letcher County,355,Letcher Middle School,331355,067331355,210336002318,KVEC,904,148,1122,120,1242,9188,1321,10509,11621
20192020,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000900,KVEC,904,292,1011,112,1123,9083,1951,11034,11769
20192020,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,067331425,210336000901,KVEC,904,375,1018,107,1125,9135,1899,11033,11911
20192020,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,067331650,210336000903,KVEC,904,398,1393,100,1492,9789,2008,11796,13091
20192020,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,067331710,210336000904,KVEC,904,202,1095,144,1240,9873,1252,11126,12194
20192020,068,LEWIS,335,Lewis County,"",---District Total---,335,"","",KEDC,903,2122,877,346,1223,8449,1778,10227,14294
20192020,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,068335040,210339000906,KEDC,903,269,1183,374,1556,8424,1775,10200,11955
20192020,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,068335090,210339000908,KEDC,903,75,1303,535,1838,10249,2147,12396,14234
20192020,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,068335095,210339000909,KEDC,903,471,1088,259,1347,7623,1621,9243,10755
20192020,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,068335100,210339001503,KEDC,903,365,1051,252,1303,7466,1575,9041,10345
20192020,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,KEDC,903,659,335,404,738,8285,1771,10057,10920
20192020,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,068335140,210339000911,KEDC,903,283,819,294,1114,8393,1675,10067,11181
20192020,068,LEWIS,335,Lewis County,970,Foster Meade Career & Technical Center,335970,068335970,210339002377,KEDC,903,0,,,,,,,
20192020,069,LINCOLN,341,Lincoln County,"",---District Total---,341,"","",SESC,907,3388,1523,382,1904,8449,1943,10391,13439
20192020,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,069341040,210348000914,SESC,907,242,1131,305,1436,7851,1909,9760,13274
20192020,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,069341050,210348000915,SESC,907,222,1401,363,1764,8653,1765,10418,12881
20192020,069,LINCOLN,341,Lincoln County,065,Lincoln County Middle School,341065,069341065,210348000478,SESC,907,799,815,179,994,8286,1784,10070,11765
20192020,069,LINCOLN,341,Lincoln County,070,Hustonville Elementary School,341070,069341070,210348000916,SESC,907,358,1192,294,1485,8187,1888,10074,12180
20192020,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,SESC,907,1030,693,297,990,7509,1831,9340,11029
20192020,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,069341130,210348000920,SESC,907,517,873,279,1152,7651,1784,9435,12087
20192020,069,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,069341150,210348000921,SESC,907,220,1320,890,2210,8436,1966,10401,13311
20192020,070,LIVINGSTON,345,Livingston County,"",---District Total---,345,"","",WKEC,908,1098,1211,427,1638,10741,2440,13181,16149
20192020,070,LIVINGSTON,345,Livingston County,020,North Livingston Elementary School,345020,070345020,210351001133,WKEC,908,142,2262,716,2979,20674,4292,25072,27728
20192020,070,LIVINGSTON,345,Livingston County,021,South Livingston Elementary School,345021,070345021,210351001999,WKEC,908,347,1952,455,2407,18586,3295,21988,24644
20192020,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,WKEC,908,337,2476,991,3467,19704,4031,23735,26688
20192020,070,LIVINGSTON,345,Livingston County,065,Livingston County Middle School,345065,070345065,210351001484,WKEC,908,272,1867,474,2341,16775,2942,19826,22830
20192020,071,LOGAN,351,Logan County,"",---District Total---,351,"","",GRREC,902,3330,510,197,707,8553,1966,10519,12569
20192020,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354001542,GRREC,902,348,513,178,691,10765,1810,12575,13556
20192020,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354001543,GRREC,902,658,477,210,687,8043,1478,9521,10306
20192020,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354001544,GRREC,902,442,639,267,906,8650,2134,10784,11887
20192020,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354001545,GRREC,902,469,503,262,766,8481,1747,10232,10311
20192020,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354001546,GRREC,902,376,573,221,794,9780,1722,11501,12301
20192020,071,LOGAN,351,Logan County,030,The Academy,351030,071351030,210354002396,GRREC,902,72,,,,,,,
20192020,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,GRREC,902,965,412,127,539,7680,2443,10123,13534
20192020,059,KENTON,354,Ludlow Independent,"",---District Total---,354,"","",NKCES,905,793,681,581,1262,9200,2013,11214,13263
20192020,059,KENTON,354,Ludlow Independent,010,Mary A. Goetz Elementary School,354010,059354010,210363000938,NKCES,905,407,914,663,9196,1698,1577,11557,9143
20192020,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,386,434,495,10604,2345,929,13444,10898
20192020,072,LYON,361,Lyon County,"",---District Total---,361,"","",WKEC,908,887,536,173,709,8899,2050,10950,12384
20192020,072,LYON,361,Lyon County,020,Lyon County Elementary School,361020,072361020,210369000942,WKEC,908,390,370,166,536,9709,2008,11717,12253
20192020,072,LYON,361,Lyon County,023,Lyon County Middle School,361023,072361023,210369001950,WKEC,908,229,937,166,1103,7544,2006,9550,10654
20192020,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,268,381,191,572,8879,2149,11028,11600
20192020,073,MADISON,365,Madison County,"",---District Total---,365,"","",SESC,907,11536,530,140,670,8005,1653,9658,11522
20192020,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372001901,SESC,907,618,394,365,759,8335,1710,10045,12142
20192020,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372002481,SESC,907,404,480,109,589,7993,1737,9730,11525
20192020,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000944,SESC,907,578,974,205,1179,7763,1673,9436,11971
20192020,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000945,SESC,907,468,720,100,820,8500,1672,10172,12324
20192020,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372002032,SESC,907,427,630,120,750,9453,1927,11380,13337
20192020,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000250,SESC,907,551,847,252,1099,8070,1874,9944,12249
20192020,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,073365021,210372002217,SESC,907,603,394,174,568,7825,1730,9555,11472
20192020,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,073365030,210372000946,SESC,907,572,645,168,813,8758,1525,10283,12406
20192020,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,073365040,210372000947,SESC,907,538,413,188,601,8492,1695,10187,12108
20192020,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,073365045,210372000948,SESC,907,500,561,133,694,8427,1738,10165,12067
20192020,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,1990,274,66,340,7455,1702,9157,10735
20192020,073,MADISON,365,Madison County,065,Bellevue Transitional School,365065,073365065,210372002084,SESC,907,16,,,,,,,
20192020,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,073365100,210372000950,SESC,907,381,854,121,975,10074,1762,11836,14017
20192020,073,MADISON,365,Madison County,110,Madison Kindergarten Academy,365110,073365110,210372002392,SESC,907,294,879,94,973,11236,1986,13222,15594
20192020,073,MADISON,365,Madison County,120,Waco Elementary School,365120,073365120,210372000951,SESC,907,438,534,148,682,9187,1874,11061,13075
20192020,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,073365130,210372000952,SESC,907,330,568,124,692,10337,1952,12289,14448
20192020,073,MADISON,365,Madison County,140,Foley Middle School,365140,073365140,210372000953,SESC,907,455,963,159,1122,8828,1775,10603,13124
20192020,073,MADISON,365,Madison County,145,Farristown Middle School,365145,073365145,210372002311,SESC,907,464,854,306,1160,8575,1750,10325,12692
20192020,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,1195,256,77,333,8558,1695,10253,11843
20192020,073,MADISON,365,Madison County,160,Madison County Day Treatment,365160,073365160,210372001678,SESC,907,20,,,,,,,
20192020,073,MADISON,365,Madison County,450,Model Laboratory Elementary School,365450,073365450,210372001485,SESC,907,292,,,,,,,
20192020,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,402,,,,,,,
20192020,074,MAGOFFIN,371,Magoffin County,"",---District Total---,371,"","",KVEC,904,1906,1565,208,1773,8634,2155,10789,14669
20192020,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,074371172,210375002238,KVEC,904,402,2101,105,1899,6998,2012,9317,11440
20192020,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,074371173,210375002227,KVEC,904,164,1569,207,1469,9066,2592,11967,13664
20192020,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,074371175,210375001618,KVEC,904,317,1662,132,1487,8407,2233,10947,12637
20192020,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,074371360,210375000958,KVEC,904,439,2059,353,2105,8520,1921,10747,13094
20192020,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,584,657,199,549,9437,2146,11891,12645
20192020,075,MARION,375,Marion County,"",---District Total---,375,"","",CKEC,901,3135,549,332,881,9197,1740,10937,12659
20192020,075,MARION,375,Marion County,020,Calvary Elementary School,375020,075375020,210378000962,CKEC,901,214,703,341,1044,11912,1863,11912,9514
20192020,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378002328,CKEC,901,115,,,,,,,
20192020,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,075375040,210378000963,CKEC,901,455,812,381,1193,11709,1924,11708,9143
20192020,075,MARION,375,Marion County,085,Marion County Knight Academy,375085,075375085,210378002443,CKEC,901,488,159,294,452,10189,1731,10188,8467
20192020,075,MARION,375,Marion County,095,Marion County Middle School,375095,075375095,210378002454,CKEC,901,515,504,326,830,10663,1716,10663,8611
20192020,075,MARION,375,Marion County,100,West Marion Elementary School,375100,075375100,210378001619,CKEC,901,392,701,340,1042,12887,2015,12886,10340
20192020,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,075375210,210378000967,CKEC,901,328,812,320,1133,13080,1944,99999,10492
20192020,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,628,367,336,703,14415,3259,14414,10958
20192020,076,MARSHALL,381,Marshall County,"",---District Total---,381,"","",WKEC,908,4505,579,134,713,9064,1809,10873,14027
20192020,076,MARSHALL,381,Marshall County,005,Purchase Youth Village,381005,076381005,210381002445,WKEC,908,25,,,,,,,
20192020,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,076381010,210381000272,WKEC,908,477,486,105,644,10076,1722,11798,14304
20192020,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,076381011,210381000971,WKEC,908,503,457,111,621,10254,1806,12060,14562
20192020,076,MARSHALL,381,Marshall County,018,Star Academy High School,381018,076381018,210381002073,WKEC,908,28,,,,,,,
20192020,076,MARSHALL,381,Marshall County,025,MC@HOME,381025,076381025,210381002474,WKEC,908,98,,,,,,,
20192020,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,076381040,210381000973,WKEC,908,254,730,144,926,12089,2066,14155,16703
20192020,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,076381085,210381000975,WKEC,908,214,403,162,617,11935,2244,14180,16758
20192020,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,WKEC,908,1274,526,207,801,10113,2310,12424,14916
20192020,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,076381090,210381000977,WKEC,908,552,711,59,823,8449,1715,10165,12661
20192020,076,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,076381100,210381000978,WKEC,908,290,306,144,503,10767,1911,12679,15210
20192020,076,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,076381105,210381000979,WKEC,908,298,817,135,1005,10899,2124,13024,15558
20192020,076,MARSHALL,381,Marshall County,111,South Marshall Middle,381111,076381111,210381002428,WKEC,908,492,514,58,624,7999,1913,9913,12418
20192020,076,MARSHALL,381,Marshall County,904,Marshall County Technical Center,381904,076381904,210381001509,WKEC,908,0,,,,,,,
20192020,077,MARTIN,385,Martin County,"",---District Total---,385,"","",KEDC,903,1726,1392,340,1731,8388,2482,10869,21392
20192020,077,MARTIN,385,Martin County,051,Eden Elementary School,385051,077385051,210384001902,KEDC,903,377,924,383,1307,7977,1854,9831,14244
20192020,077,MARTIN,385,Martin County,120,Inez Elementary School,385120,077385120,210384000982,KEDC,903,278,1427,357,1783,8750,2202,10953,15821
20192020,077,MARTIN,385,Martin County,250,Martin County High School,385250,077385250,210384000985,KEDC,903,521,925,256,1181,8037,2877,10914,34013
20192020,077,MARTIN,385,Martin County,300,Warfield Elementary School,385300,077385300,210384000988,KEDC,903,286,888,238,1126,8438,2479,10917,15136
20192020,077,MARTIN,385,Martin County,330,Martin County Middle School,385330,077385330,210384002386,KEDC,903,264,1227,526,1752,9000,2156,11156,16095
20192020,078,MASON,391,Mason County,"",---District Total---,391,"","",KEDC,903,2573,472,278,750,9001,1803,10804,16005
20192020,078,MASON,391,Mason County,011,Mason County Intermediate School,391011,078391011,210387002000,KEDC,903,601,2932,232,2932,7782,3951,11524,22246
20192020,078,MASON,391,Mason County,030,Mason County High School,391030,078391030,210387000989,KEDC,903,736,2664,243,2763,10613,4195,11538,25955
20192020,078,MASON,391,Mason County,050,Mason County Middle School,391050,078391050,210387000991,KEDC,903,662,3928,227,3928,8877,3842,11520,19933
20192020,078,MASON,391,Mason County,080,Charles Straub Elementary School,391080,078391080,210387001460,KEDC,903,574,2283,205,2283,9111,4204,9520,27300
20192020,042,GRAVES,392,Mayfield Independent,"",---District Total---,392,"","",WKEC,908,1791,1091,470,1561,8511,1856,10367,15433
20192020,042,GRAVES,392,Mayfield Independent,031,Mayfield Elementary School,392031,042392031,210390002001,WKEC,908,729,1110,558,1669,10502,2224,10476,13496
20192020,042,GRAVES,392,Mayfield Independent,060,Mayfield High School,392060,042392060,210390000995,WKEC,908,480,1311,287,1599,9641,2207,10097,22762
20192020,042,GRAVES,392,Mayfield Independent,065,Mayfield Middle School,392065,042392065,210390000996,WKEC,908,582,877,508,1386,7842,2192,8681,11035
20192020,079,MCCRACKEN,395,McCracken County,"",---District Total---,395,"","",WKEC,908,6746,559,214,773,8856,1497,10353,14105
20192020,079,MCCRACKEN,395,McCracken County,010,Concord Elementary School,395010,079395010,210396001001,WKEC,908,601,423,195,618,8491,1443,9934,11951
20192020,079,MCCRACKEN,395,McCracken County,012,McCracken Open Campus School,395012,079395012,210396001801,WKEC,908,117,,,,,,,
20192020,079,MCCRACKEN,395,McCracken County,013,McCracken Regional School,395013,079395013,210396001862,WKEC,908,20,,,,,,,
20192020,079,MCCRACKEN,395,McCracken County,015,McCracken County High School,395015,079395015,210396002332,WKEC,908,1930,419,190,609,8363,1363,9726,11720
20192020,079,MCCRACKEN,395,McCracken County,030,Reidland Intermediate School,395030,079395030,210396002419,WKEC,908,224,995,296,1291,9674,1576,11250,13574
20192020,079,MCCRACKEN,395,McCracken County,055,Heath Middle School,395055,079395055,210396001006,WKEC,908,453,636,261,897,9469,1965,11434,12981
20192020,079,MCCRACKEN,395,McCracken County,065,Hendron Lone Oak Elementary School,395065,079395065,210396001431,WKEC,908,413,765,268,1032,10818,1591,12409,15092
20192020,079,MCCRACKEN,395,McCracken County,075,Lone Oak Intermediate School,395075,079395075,210396002374,WKEC,908,479,385,198,583,8244,1503,9747,11553
20192020,079,MCCRACKEN,395,McCracken County,080,Lone Oak Elementary School,395080,079395080,210396001009,WKEC,908,475,571,227,798,9511,1428,10939,12709
20192020,079,MCCRACKEN,395,McCracken County,085,Lone Oak Middle School,395085,079395085,210396001010,WKEC,908,767,605,209,815,8370,1456,9826,25189
