SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,TOTAL YEARS EXPERIENCE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20192020,108,SPENCER,541,Spencer County,"",---District Total---,541,"","",OVEC,906,1792,157,11.4
20192020,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,OVEC,906,563,35,16.1
20192020,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,OVEC,906,413,38,10.9
20192020,108,SPENCER,541,Spencer County,042,Hillview Academy,541042,108541042,210549002051,OVEC,906,50,3,16.7
20192020,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,OVEC,906,313,30,10.4
20192020,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,OVEC,906,475,52,9.1
20192020,109,TAYLOR,545,Taylor County,"",---District Total---,545,"","",GRREC,902,1911,149,12.8
20192020,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,210552002431,GRREC,902,557,42,13.3
20192020,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,GRREC,902,466,35,13.3
20192020,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,GRREC,902,627,49,12.8
20192020,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,GRREC,902,619,50,12.4
20192020,109,TAYLOR,545,Taylor County,075,Lakeview Academy,545075,109545075,210552002495,GRREC,902,47,4,11.8
20192020,110,TODD,551,Todd County,"",---District Total---,551,"","",GRREC,902,1104,106,10.4
20192020,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,GRREC,902,232,20,11.6
20192020,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,GRREC,902,350,25,14
20192020,110,TODD,551,Todd County,017,Horizons High School,551017,110551017,210555002034,GRREC,902,45,3,15
20192020,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,GRREC,902,227,27,8.4
20192020,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,GRREC,902,250,31,8.1
20192020,111,TRIGG,555,Trigg County,"",---District Total---,555,"","",WKEC,908,1765,125,14.1
20192020,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,WKEC,908,554,33,16.8
20192020,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,WKEC,908,495,35,14.1
20192020,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,WKEC,908,356,32,11.1
20192020,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,WKEC,908,580,39,14.9
20192020,112,TRIMBLE,561,Trimble County,"",---District Total---,561,"","",OVEC,906,830,59,14.1
20192020,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,OVEC,906,238,20,11.9
20192020,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,OVEC,906,208,15,13.9
20192020,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,402,27,14.9
20192020,113,UNION,565,Union County,"",---District Total---,565,"","",WKEC,908,1438,136,10.6
20192020,113,UNION,565,Union County,015,Union County Preschool and Headstart,565015,113565015,210564002447,WKEC,908,29,3,9.7
20192020,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,WKEC,908,282,24,11.8
20192020,113,UNION,565,Union County,021,Union County Learning Academy,565021,113565021,210564001872,WKEC,908,43,1,43
20192020,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,WKEC,908,315,25,12.6
20192020,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,WKEC,908,203,38,5.3
20192020,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,WKEC,908,492,38,12.9
20192020,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,WKEC,908,163,14,11.6
20192020,008,BOONE,567,Walton-Verona Independent,"",---District Total---,567,"","",NKCES,905,1316,106,12.4
20192020,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,NKCES,905,435,35,12.4
20192020,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,NKCES,905,422,34,12.4
20192020,008,BOONE,567,Walton-Verona Independent,020,Walton-Verona High School,567020,008567020,210570001342,NKCES,905,467,36,13
20192020,008,BOONE,567,Walton-Verona Independent,025,Walton - Verona Early Childhood Center,567025,008567025,210570002488,NKCES,905,7,3,2.3
20192020,114,WARREN,571,Warren County,"",---District Total---,571,"","",GRREC,902,9483,903,10.5
20192020,114,WARREN,571,Warren County,002,South Warren Middle School,571002,114571002,210573002298,GRREC,902,427,39,10.9
20192020,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,926,73,12.7
20192020,114,WARREN,571,Warren County,005,Jackson Academy Elementary,571005,114571005,210573002469,GRREC,902,1,1,1
20192020,114,WARREN,571,Warren County,010,Alvaton Elementary,571010,114571010,210573001343,GRREC,902,397,36,11
20192020,114,WARREN,571,Warren County,012,Jackson Academy Middle School,571012,114571012,210573001831,GRREC,902,18,1,18
20192020,114,WARREN,571,Warren County,015,Briarwood Elementary School,571015,114571015,210573001909,GRREC,902,489,37,13.2
20192020,114,WARREN,571,Warren County,016,Lighthouse Academy,571016,114571016,210573001926,GRREC,902,67,4,16.8
20192020,114,WARREN,571,Warren County,018,Plano Elementary,571018,114571018,210573002035,GRREC,902,248,32,7.8
20192020,114,WARREN,571,Warren County,020,Beacon Academy,571020,114571020,210573002410,GRREC,902,89,5,17.8
20192020,114,WARREN,571,Warren County,025,Jennings Creek Elementary,571025,114571025,210573002465,GRREC,902,275,40,6.9
20192020,114,WARREN,571,Warren County,030,Jody Richards Elementary,571030,114571030,210573002327,GRREC,902,374,35,10.7
20192020,114,WARREN,571,Warren County,040,Bristow Elementary,571040,114571040,210573001344,GRREC,902,493,35,14.1
20192020,114,WARREN,571,Warren County,070,Cumberland Trace Elementary,571070,114571070,210573001346,GRREC,902,323,29,11.1
20192020,114,WARREN,571,Warren County,075,Drakes Creek Middle School,571075,114571075,210573001603,GRREC,902,426,39,10.9
20192020,114,WARREN,571,Warren County,080,Lost River Elementary,571080,114571080,210573001164,GRREC,902,382,34,11.2
20192020,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,114571100,210573001691,GRREC,902,424,38,11.2
20192020,114,WARREN,571,Warren County,110,North Warren Elementary,571110,114571110,210573001347,GRREC,902,232,23,10.1
20192020,114,WARREN,571,Warren County,130,Oakland Elementary,571130,114571130,210573001348,GRREC,902,244,26,9.4
20192020,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,114571140,210573001349,GRREC,902,302,34,8.9
20192020,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,114571150,210573001350,GRREC,902,196,23,8.5
20192020,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,114571170,210573001351,GRREC,902,320,36,8.9
20192020,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,114571175,210573001604,GRREC,902,473,46,10.3
20192020,114,WARREN,571,Warren County,200,Warren Elementary,571200,114571200,210573001352,GRREC,902,249,34,7.3
20192020,114,WARREN,571,Warren County,205,Warren East Middle School,571205,114571205,210573001605,GRREC,902,412,37,11.1
20192020,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,403,60,6.7
20192020,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,593,55,10.8
20192020,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,936,73,12.8
20192020,114,WARREN,571,Warren County,245,GEO International High School,571245,114571245,210573002427,GRREC,902,181,17,10.6
20192020,114,WARREN,571,Warren County,250,Jackson Academy High School,571250,114571250,210573002302,GRREC,902,13,1,13
20192020,114,WARREN,571,Warren County,300,Rivendell Elementary,571300,114571300,210573000828,GRREC,902,66,5,13.2
20192020,114,WARREN,571,Warren County,305,Rivendell High School,571305,114571305,210573000839,GRREC,902,66,5,13.2
20192020,114,WARREN,571,Warren County,455,Warren County Day Treatment,571455,114571455,210573001540,GRREC,902,28,3,9.3
20192020,115,WASHINGTON,575,Washington County,"",---District Total---,575,"","",CKEC,901,1416,104,13.6
20192020,115,WASHINGTON,575,Washington County,021,Commander Academy,575021,115575021,210576002358,CKEC,901,30,2,15
20192020,115,WASHINGTON,575,Washington County,031,North Washington Elementary School,575031,115575031,210576001873,CKEC,901,537,39,13.8
20192020,115,WASHINGTON,575,Washington County,034,Washington County Middle School,575034,115575034,210576002047,CKEC,901,220,16,13.8
20192020,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,459,35,13.1
20192020,115,WASHINGTON,575,Washington County,080,Washington County Elementary School,575080,115575080,210576001359,CKEC,901,359,27,13.3
20192020,116,WAYNE,581,Wayne County,"",---District Total---,581,"","",SESC,907,2467,184,13.4
20192020,116,WAYNE,581,Wayne County,051,Wayne County Middle School,581051,116581051,210579002020,SESC,907,547,45,12.2
20192020,116,WAYNE,581,Wayne County,060,Wayne County Learning Academy,581060,116581060,210579002403,SESC,907,237,11,21.5
20192020,116,WAYNE,581,Wayne County,170,Lake Cumberland Youth Development Center,581170,116581170,210579001361,SESC,907,91,4,22.8
20192020,116,WAYNE,581,Wayne County,180,Otter Creek Academy,581180,116581180,210579002250,SESC,907,52,4,13
20192020,116,WAYNE,581,Wayne County,190,Monticello Elementary School,581190,116581190,210579002346,SESC,907,595,43,13.8
20192020,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,804,55,14.6
20192020,116,WAYNE,581,Wayne County,430,Walker Early Learning Center,581430,116581430,210579001365,SESC,907,241,16,15.1
20192020,116,WAYNE,581,Wayne County,437,Bell Elementary School,581437,116581437,210579001367,SESC,907,155,19,8.2
20192020,117,WEBSTER,585,Webster County,"",---District Total---,585,"","",WKEC,908,1242,111,11.2
20192020,117,WEBSTER,585,Webster County,020,Clay Elementary School,585020,117585020,210582001369,WKEC,908,86,10,8.6
20192020,117,WEBSTER,585,Webster County,050,Dixon Elementary School,585050,117585050,210582001370,WKEC,908,201,15,13.4
20192020,117,WEBSTER,585,Webster County,060,Providence Elementary School,585060,117585060,210582002188,WKEC,908,165,15,11
20192020,117,WEBSTER,585,Webster County,090,Sebree Elementary School,585090,117585090,210582001372,WKEC,908,220,17,12.9
20192020,117,WEBSTER,585,Webster County,125,Webster County Middle School,585125,117585125,210582002348,WKEC,908,234,23,10.2
20192020,117,WEBSTER,585,Webster County,130,Webster County High School,585130,117585130,210582001374,WKEC,908,359,37,9.7
20192020,047,HARDIN,586,West Point Independent,"",---District Total---,586,"","",GRREC,902,111,11,10.1
20192020,047,HARDIN,586,West Point Independent,010,West Point Elementary School,586010,047586010,210585001375,GRREC,902,111,11,10.1
20192020,118,WHITLEY,591,Whitley County,"",---District Total---,591,"","",SESC,907,3584,260,13.8
20192020,118,WHITLEY,591,Whitley County,010,Colonel Academy,591010,118591010,210588002497,SESC,907,3,1,3
20192020,118,WHITLEY,591,Whitley County,060,Boston Elementary School,591060,118591060,210588001376,SESC,907,197,15,13.1
20192020,118,WHITLEY,591,Whitley County,061,Whitley Central Intermediate School,591061,118591061,210588002048,SESC,907,337,29,11.6
20192020,118,WHITLEY,591,Whitley County,062,Whitley County East Elementary School,591062,118591062,210588002037,SESC,907,148,15,9.9
20192020,118,WHITLEY,591,Whitley County,225,Whitley County Alternative School,591225,118591225,210588001262,SESC,907,60,4,15
20192020,118,WHITLEY,591,Whitley County,290,Oak Grove Elementary School,591290,118591290,210588001381,SESC,907,420,28,15
20192020,118,WHITLEY,591,Whitley County,320,Pleasant View Elementary School,591320,118591320,210588001383,SESC,907,284,20,14.2
20192020,118,WHITLEY,591,Whitley County,350,Whitley County North Elementary School,591350,118591350,210588000546,SESC,907,336,23,14.6
20192020,118,WHITLEY,591,Whitley County,365,Whitley County Central Primary School,591365,118591365,210588001621,SESC,907,363,25,14.5
20192020,118,WHITLEY,591,Whitley County,430,Whitley County High School,591430,118591430,210588001386,SESC,907,917,64,14.3
20192020,118,WHITLEY,591,Whitley County,435,Whitley County Middle School,591435,118591435,210588001387,SESC,907,533,38,14
20192020,118,WHITLEY,592,Williamsburg Independent,"",---District Total---,592,"","",SESC,907,605,56,10.8
20192020,118,WHITLEY,592,Williamsburg Independent,012,Williamsburg City School,592012,118592012,210591001939,SESC,907,605,56,10.8
20192020,041,GRANT,593,Williamstown Independent,"",---District Total---,593,"","",NKCES,905,525,52,10.1
20192020,041,GRANT,593,Williamstown Independent,010,Williamstown Elementary,593010,041593010,210594001392,NKCES,905,205,19,10.8
20192020,041,GRANT,593,Williamstown Independent,020,Williamstown Jr. High,593020,041593020,210594001393,NKCES,905,183,19,9.6
20192020,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,203,22,9.2
20192020,041,GRANT,593,Williamstown Independent,040,Williamstown Head Start Preschool,593040,041593040,210594002260,NKCES,905,30,4,7.5
20192020,119,WOLFE,595,Wolfe County,"",---District Total---,595,"","",KVEC,904,1174,77,15.2
20192020,119,WOLFE,595,Wolfe County,140,Dessie Scott School,595140,119595140,210597002380,KVEC,904,29,2,14.5
20192020,119,WOLFE,595,Wolfe County,205,Red River Valley Elementary School,595205,119595205,210597001394,KVEC,904,149,10,14.9
20192020,119,WOLFE,595,Wolfe County,220,Rogers Elementary School,595220,119595220,210597001395,KVEC,904,130,11,11.8
20192020,119,WOLFE,595,Wolfe County,310,Campton Elementary School,595310,119595310,210597001396,KVEC,904,360,23,15.7
20192020,119,WOLFE,595,Wolfe County,312,Success Academy,595312,119595312,210597002369,KVEC,904,11,1,11
20192020,119,WOLFE,595,Wolfe County,315,Wolfe County Middle School,595315,119595315,210597001693,KVEC,904,262,15,17.5
20192020,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,337,20,16.9
20192020,120,WOODFORD,601,Woodford County,"",---District Total---,601,"","",CKEC,901,2458,212,11.6
20192020,120,WOODFORD,601,Woodford County,013,Safe Harbor Academy,601013,120601013,210600001840,CKEC,901,53,5,10.6
20192020,120,WOODFORD,601,Woodford County,050,Southside Elementary School,601050,120601050,210600000284,CKEC,901,366,27,13.6
20192020,120,WOODFORD,601,Woodford County,075,Simmons Elementary School,601075,120601075,210600001403,CKEC,901,266,19,14
20192020,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,771,70,11
20192020,120,WOODFORD,601,Woodford County,085,Woodford County Middle School,601085,120601085,210600001405,CKEC,901,426,53,8
20192020,120,WOODFORD,601,Woodford County,090,Huntertown Elementary School,601090,120601090,210600001468,CKEC,901,318,22,14.5
20192020,120,WOODFORD,601,Woodford County,120,Northside Elementary School,601120,120601120,210600000320,CKEC,901,269,18,14.9
20192020,037,FRANKLIN,777,Kentucky Tech System,"",---District Total---,777,"","","","",654,68,9.6
20192020,037,FRANKLIN,777,Kentucky Tech System,100,Barren County Area Technology Center,777100,037777100,210028902161,"","",1,2,0.5
20192020,037,FRANKLIN,777,Kentucky Tech System,106,Bullitt County Area Technology Center,777106,037777106,210028902176,"","",90,4,22.5
20192020,037,FRANKLIN,777,Kentucky Tech System,108,Campbell County Area Technology Center,777108,037777108,210028902142,"","",9,1,9
20192020,037,FRANKLIN,777,Kentucky Tech System,109,Caldwell County Area Technology Center,777109,037777109,210028902057,"","",10,1,10
20192020,037,FRANKLIN,777,Kentucky Tech System,112,Clark County Area Technology Center,777112,037777112,210028902062,"","",4,2,2
20192020,037,FRANKLIN,777,Kentucky Tech System,117,Four Rivers Career Academy,777117,037777117,210028902172,"","",1,1,1
20192020,037,FRANKLIN,777,Kentucky Tech System,118,Garrard County Area Technology Center,777118,037777118,210028902042,"","",1,1,1
20192020,037,FRANKLIN,777,Kentucky Tech System,123,Trailblazer Academy,777123,037777123,210028902091,"","",43,3,14.3
20192020,037,FRANKLIN,777,Kentucky Tech System,133,Marion County Area Technology Center,777133,037777133,210028902064,"","",8,1,8
20192020,037,FRANKLIN,777,Kentucky Tech System,137,Meade County College and Career Center,777137,037777137,210028902126,"","",37,5,7.4
20192020,037,FRANKLIN,777,Kentucky Tech System,142,Murray/Calloway County Area Tech Center,777142,037777142,210028902134,"","",0,1,0
