Fiscal Year,District,Rank,Years,,I,II,III
2009 - 2010,006 Anchorage Independent,III,4,,37984,39206,0
2009 - 2010,006 Anchorage Independent,III,5,,39054,39972,0
2009 - 2010,006 Anchorage Independent,III,6,,40124,41195,0
2009 - 2010,006 Anchorage Independent,III,7,,41042,42112,0
2009 - 2010,006 Anchorage Independent,III,8,,42112,43030,0
2009 - 2010,006 Anchorage Independent,III,9,,43182,43947,0
2009 - 2010,006 Anchorage Independent,III,10,,44253,45936,0
2009 - 2010,006 Anchorage Independent,III,11,,46700,46853,0
2009 - 2010,006 Anchorage Independent,III,12,,47310,47617,0
2009 - 2010,006 Anchorage Independent,III,13,,48381,48535,0
2009 - 2010,006 Anchorage Independent,III,14,,48535,49453,0
2009 - 2010,006 Anchorage Independent,III,15,,49298,50395,0
2009 - 2010,006 Anchorage Independent,III,16,,51024,52281,0
2009 - 2010,006 Anchorage Independent,III,17,,52122,53222,0
2009 - 2010,006 Anchorage Independent,III,18,,53222,54165,0
2009 - 2010,006 Anchorage Independent,III,19,,54321,55107,0
2009 - 2010,006 Anchorage Independent,III,20,,55421,56049,0
2009 - 2010,006 Anchorage Independent,III,21,,56521,56991,0
2009 - 2010,006 Anchorage Independent,III,22,,57619,57933,0
2009 - 2010,006 Anchorage Independent,III,23,,58718,58875,0
2009 - 2010,006 Anchorage Independent,III,24,,59817,60131,0
2009 - 2010,006 Anchorage Independent,III,25,,60917,61075,0
2009 - 2010,006 Anchorage Independent,III,26,,62017,62173,0
2009 - 2010,006 Anchorage Independent,III,27,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,28,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,29,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,30,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,31,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,32,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,33,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,34,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,35,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,36,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,37,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,38,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,39,,62644,62802,0
2009 - 2010,006 Anchorage Independent,III,40,,62644,62802,0
2009 - 2010,006 Anchorage Independent,IV,0,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,1,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,2,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,3,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,4,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,5,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,6,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,7,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,8,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,9,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,10,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,11,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,12,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,13,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,14,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,15,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,16,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,17,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,18,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,19,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,20,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,21,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,22,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,23,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,24,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,25,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,26,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,27,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,28,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,29,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,30,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,31,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,32,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,33,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,34,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,35,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,36,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,37,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,38,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,39,,28397,0,0
2009 - 2010,006 Anchorage Independent,IV,40,,28397,0,0
2009 - 2010,006 Anchorage Independent,V,0,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,1,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,2,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,3,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,4,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,5,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,6,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,7,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,8,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,9,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,10,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,11,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,12,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,13,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,14,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,15,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,16,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,17,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,18,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,19,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,20,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,21,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,22,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,23,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,24,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,25,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,26,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,27,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,28,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,29,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,30,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,31,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,32,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,33,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,34,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,35,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,36,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,37,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,38,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,39,,26578,0,0
2009 - 2010,006 Anchorage Independent,V,40,,26578,0,0
2009 - 2010,011 Anderson County,I,0,,42048,45413,0
2009 - 2010,011 Anderson County,I,1,,42843,46145,0
2009 - 2010,011 Anderson County,I,2,,43638,46877,0
2009 - 2010,011 Anderson County,I,3,,44432,47609,0
2009 - 2010,011 Anderson County,I,4,,45227,48341,0
2009 - 2010,011 Anderson County,I,5,,46022,49074,0
2009 - 2010,011 Anderson County,I,6,,46817,49806,0
2009 - 2010,011 Anderson County,I,7,,47611,50538,0
2009 - 2010,011 Anderson County,I,8,,48406,51271,0
2009 - 2010,011 Anderson County,I,9,,49201,52003,0
2009 - 2010,011 Anderson County,I,10,,49996,52735,0
2009 - 2010,011 Anderson County,I,11,,50790,53517,0
2009 - 2010,011 Anderson County,I,12,,51585,54785,0
2009 - 2010,011 Anderson County,I,13,,52380,55203,0
2009 - 2010,011 Anderson County,I,14,,53175,55664,0
2009 - 2010,011 Anderson County,I,15,,53970,56396,0
2009 - 2010,011 Anderson County,I,16,,54765,57128,0
2009 - 2010,011 Anderson County,I,17,,55560,57861,0
2009 - 2010,011 Anderson County,I,18,,56355,58593,0
2009 - 2010,011 Anderson County,I,19,,57149,59325,0
2009 - 2010,011 Anderson County,I,20,,57944,60058,0
2009 - 2010,011 Anderson County,I,21,,58739,60790,0
2009 - 2010,011 Anderson County,I,22,,59534,61522,0
2009 - 2010,011 Anderson County,I,23,,60328,62254,0
2009 - 2010,011 Anderson County,I,24,,61123,62986,0
2009 - 2010,011 Anderson County,I,25,,61918,63718,0
2009 - 2010,011 Anderson County,I,26,,62713,64451,0
2009 - 2010,011 Anderson County,I,27,,63507,65184,0
2009 - 2010,011 Anderson County,I,28,,64302,65916,0
2009 - 2010,011 Anderson County,I,29,,65097,66648,0
2009 - 2010,011 Anderson County,I,30,,65892,67380,0
2009 - 2010,011 Anderson County,I,31,,65892,67380,0
2009 - 2010,011 Anderson County,I,32,,65892,67380,0
2009 - 2010,011 Anderson County,I,33,,65892,67380,0
2009 - 2010,011 Anderson County,I,34,,65892,67380,0
2009 - 2010,011 Anderson County,I,35,,65892,67380,0
2009 - 2010,011 Anderson County,I,36,,65892,67380,0
2009 - 2010,011 Anderson County,I,37,,65892,67380,0
2009 - 2010,011 Anderson County,I,38,,65892,67380,0
2009 - 2010,011 Anderson County,I,39,,65892,67380,0
2009 - 2010,011 Anderson County,I,40,,65892,67380,0
2009 - 2010,011 Anderson County,II,0,,38458,0,0
2009 - 2010,011 Anderson County,II,1,,39151,0,0
2009 - 2010,011 Anderson County,II,2,,39843,0,0
2009 - 2010,011 Anderson County,II,3,,40535,0,0
2009 - 2010,011 Anderson County,II,4,,41227,0,0
2009 - 2010,011 Anderson County,II,5,,41920,0,0
2009 - 2010,011 Anderson County,II,6,,42612,0,0
2009 - 2010,011 Anderson County,II,7,,43304,0,0
2009 - 2010,011 Anderson County,II,8,,43996,0,0
2009 - 2010,011 Anderson County,II,9,,44689,0,0
2009 - 2010,011 Anderson County,II,10,,45381,0,0
2009 - 2010,011 Anderson County,II,11,,46073,0,0
2009 - 2010,011 Anderson County,II,12,,46765,0,0
2009 - 2010,011 Anderson County,II,13,,47458,0,0
2009 - 2010,011 Anderson County,II,14,,48150,0,0
2009 - 2010,011 Anderson County,II,15,,48842,0,0
2009 - 2010,011 Anderson County,II,16,,49534,0,0
2009 - 2010,011 Anderson County,II,17,,50227,0,0
2009 - 2010,011 Anderson County,II,18,,50919,0,0
2009 - 2010,011 Anderson County,II,19,,51611,0,0
2009 - 2010,011 Anderson County,II,20,,52303,0,0
2009 - 2010,011 Anderson County,II,21,,52996,0,0
2009 - 2010,011 Anderson County,II,22,,53688,0,0
2009 - 2010,011 Anderson County,II,23,,54380,0,0
2009 - 2010,011 Anderson County,II,24,,55072,0,0
2009 - 2010,011 Anderson County,II,25,,55765,0,0
2009 - 2010,011 Anderson County,II,26,,56457,0,0
2009 - 2010,011 Anderson County,II,27,,57149,0,0
2009 - 2010,011 Anderson County,II,28,,57841,0,0
2009 - 2010,011 Anderson County,II,29,,58534,0,0
2009 - 2010,011 Anderson County,II,30,,59226,0,0
2009 - 2010,011 Anderson County,II,31,,59226,0,0
2009 - 2010,011 Anderson County,II,32,,59226,0,0
2009 - 2010,011 Anderson County,II,33,,59226,0,0
2009 - 2010,011 Anderson County,II,34,,59226,0,0
2009 - 2010,011 Anderson County,II,35,,59226,0,0
2009 - 2010,011 Anderson County,II,36,,59226,0,0
2009 - 2010,011 Anderson County,II,37,,59226,0,0
2009 - 2010,011 Anderson County,II,38,,59226,0,0
2009 - 2010,011 Anderson County,II,39,,59226,0,0
2009 - 2010,011 Anderson County,II,40,,59226,0,0
2009 - 2010,011 Anderson County,III,0,,34869,0,0
2009 - 2010,011 Anderson County,III,1,,35459,0,0
2009 - 2010,011 Anderson County,III,2,,36049,0,0
2009 - 2010,011 Anderson County,III,3,,36638,0,0
2009 - 2010,011 Anderson County,III,4,,37228,0,0
2009 - 2010,011 Anderson County,III,5,,37818,0,0
2009 - 2010,011 Anderson County,III,6,,38408,0,0
2009 - 2010,011 Anderson County,III,7,,38996,0,0
2009 - 2010,011 Anderson County,III,8,,39586,0,0
2009 - 2010,011 Anderson County,III,9,,40176,0,0
2009 - 2010,011 Anderson County,III,10,,40766,0,0
2009 - 2010,011 Anderson County,III,11,,41355,0,0
2009 - 2010,011 Anderson County,III,12,,41945,0,0
2009 - 2010,011 Anderson County,III,13,,42535,0,0
2009 - 2010,011 Anderson County,III,14,,43125,0,0
2009 - 2010,011 Anderson County,III,15,,43714,0,0
2009 - 2010,011 Anderson County,III,16,,44304,0,0
2009 - 2010,011 Anderson County,III,17,,44894,0,0
2009 - 2010,011 Anderson County,III,18,,45484,0,0
2009 - 2010,011 Anderson County,III,19,,46073,0,0
2009 - 2010,011 Anderson County,III,20,,46663,0,0
2009 - 2010,011 Anderson County,III,21,,47253,0,0
2009 - 2010,011 Anderson County,III,22,,47843,0,0
2009 - 2010,011 Anderson County,III,23,,48432,0,0
2009 - 2010,011 Anderson County,III,24,,49021,0,0
2009 - 2010,011 Anderson County,III,25,,49611,0,0
2009 - 2010,011 Anderson County,III,26,,50201,0,0
2009 - 2010,011 Anderson County,III,27,,50790,0,0
2009 - 2010,011 Anderson County,III,28,,51380,0,0
2009 - 2010,011 Anderson County,III,29,,51970,0,0
2009 - 2010,011 Anderson County,III,30,,52560,0,0
2009 - 2010,011 Anderson County,III,31,,52560,0,0
2009 - 2010,011 Anderson County,III,32,,52560,0,0
2009 - 2010,011 Anderson County,III,33,,52560,0,0
2009 - 2010,011 Anderson County,III,34,,52560,0,0
2009 - 2010,011 Anderson County,III,35,,52560,0,0
2009 - 2010,011 Anderson County,III,36,,52560,0,0
2009 - 2010,011 Anderson County,III,37,,52560,0,0
2009 - 2010,011 Anderson County,III,38,,52560,0,0
2009 - 2010,011 Anderson County,III,39,,52560,0,0
2009 - 2010,011 Anderson County,III,40,,52560,0,0
2009 - 2010,011 Anderson County,IV,0,,34869,0,0
2009 - 2010,011 Anderson County,IV,1,,34869,0,0
2009 - 2010,011 Anderson County,IV,2,,34869,0,0
2009 - 2010,011 Anderson County,IV,3,,34869,0,0
2009 - 2010,011 Anderson County,IV,4,,34869,0,0
2009 - 2010,011 Anderson County,IV,5,,34869,0,0
2009 - 2010,011 Anderson County,IV,6,,34869,0,0
2009 - 2010,011 Anderson County,IV,7,,34869,0,0
2009 - 2010,011 Anderson County,IV,8,,34869,0,0
2009 - 2010,011 Anderson County,IV,9,,34869,0,0
2009 - 2010,011 Anderson County,IV,10,,34869,0,0
2009 - 2010,011 Anderson County,IV,11,,34869,0,0
2009 - 2010,011 Anderson County,IV,12,,34869,0,0
2009 - 2010,011 Anderson County,IV,13,,34869,0,0
2009 - 2010,011 Anderson County,IV,14,,34869,0,0
2009 - 2010,011 Anderson County,IV,15,,34869,0,0
2009 - 2010,011 Anderson County,IV,16,,34869,0,0
2009 - 2010,011 Anderson County,IV,17,,34869,0,0
2009 - 2010,011 Anderson County,IV,18,,34869,0,0
2009 - 2010,011 Anderson County,IV,19,,34869,0,0
2009 - 2010,011 Anderson County,IV,20,,34869,0,0
2009 - 2010,011 Anderson County,IV,21,,34869,0,0
2009 - 2010,011 Anderson County,IV,22,,34869,0,0
2009 - 2010,011 Anderson County,IV,23,,34869,0,0
2009 - 2010,011 Anderson County,IV,24,,34869,0,0
2009 - 2010,011 Anderson County,IV,25,,34869,0,0
2009 - 2010,011 Anderson County,IV,26,,34869,0,0
2009 - 2010,011 Anderson County,IV,27,,34869,0,0
2009 - 2010,011 Anderson County,IV,28,,34869,0,0
2009 - 2010,011 Anderson County,IV,29,,34869,0,0
2009 - 2010,011 Anderson County,IV,30,,34869,0,0
2009 - 2010,011 Anderson County,IV,31,,34869,0,0
2009 - 2010,011 Anderson County,IV,32,,34869,0,0
2009 - 2010,011 Anderson County,IV,33,,34869,0,0
2009 - 2010,011 Anderson County,IV,34,,34869,0,0
2009 - 2010,011 Anderson County,IV,35,,34869,0,0
2009 - 2010,011 Anderson County,IV,36,,34869,0,0
2009 - 2010,011 Anderson County,IV,37,,34869,0,0
2009 - 2010,011 Anderson County,IV,38,,34869,0,0
2009 - 2010,011 Anderson County,IV,39,,34869,0,0
2009 - 2010,011 Anderson County,IV,40,,34869,0,0
2009 - 2010,011 Anderson County,V,0,,26243,0,0
2009 - 2010,011 Anderson County,V,1,,26243,0,0
2009 - 2010,011 Anderson County,V,2,,26243,0,0
2009 - 2010,011 Anderson County,V,3,,26243,0,0
2009 - 2010,011 Anderson County,V,4,,26243,0,0
2009 - 2010,011 Anderson County,V,5,,26243,0,0
2009 - 2010,011 Anderson County,V,6,,26243,0,0
2009 - 2010,011 Anderson County,V,7,,26243,0,0
2009 - 2010,011 Anderson County,V,8,,26243,0,0
2009 - 2010,011 Anderson County,V,9,,26243,0,0
2009 - 2010,011 Anderson County,V,10,,26243,0,0
2009 - 2010,011 Anderson County,V,11,,26243,0,0
2009 - 2010,011 Anderson County,V,12,,26243,0,0
2009 - 2010,011 Anderson County,V,13,,26243,0,0
2009 - 2010,011 Anderson County,V,14,,26243,0,0
2009 - 2010,011 Anderson County,V,15,,26243,0,0
2009 - 2010,011 Anderson County,V,16,,26243,0,0
2009 - 2010,011 Anderson County,V,17,,26243,0,0
2009 - 2010,011 Anderson County,V,18,,26243,0,0
2009 - 2010,011 Anderson County,V,19,,26243,0,0
2009 - 2010,011 Anderson County,V,20,,26243,0,0
2009 - 2010,011 Anderson County,V,21,,26243,0,0
2009 - 2010,011 Anderson County,V,22,,26243,0,0
2009 - 2010,011 Anderson County,V,23,,26243,0,0
2009 - 2010,011 Anderson County,V,24,,26243,0,0
2009 - 2010,011 Anderson County,V,25,,26243,0,0
2009 - 2010,011 Anderson County,V,26,,26243,0,0
2009 - 2010,011 Anderson County,V,27,,26243,0,0
2009 - 2010,011 Anderson County,V,28,,26243,0,0
2009 - 2010,011 Anderson County,V,29,,26243,0,0
2009 - 2010,011 Anderson County,V,30,,26243,0,0
2009 - 2010,011 Anderson County,V,31,,26243,0,0
2009 - 2010,011 Anderson County,V,32,,26243,0,0
2009 - 2010,011 Anderson County,V,33,,26243,0,0
2009 - 2010,011 Anderson County,V,34,,26243,0,0
2009 - 2010,011 Anderson County,V,35,,26243,0,0
2009 - 2010,011 Anderson County,V,36,,26243,0,0
2009 - 2010,011 Anderson County,V,37,,26243,0,0
2009 - 2010,011 Anderson County,V,38,,26243,0,0
2009 - 2010,011 Anderson County,V,39,,26243,0,0
2009 - 2010,011 Anderson County,V,40,,26243,0,0
2009 - 2010,012 Ashland Independent,I,0,,43313,0,0
2009 - 2010,012 Ashland Independent,I,1,,43662,0,0
2009 - 2010,012 Ashland Independent,I,2,,44035,0,0
2009 - 2010,012 Ashland Independent,I,3,,44398,0,0
2009 - 2010,012 Ashland Independent,I,4,,45286,0,0
2009 - 2010,012 Ashland Independent,I,5,,46430,0,0
2009 - 2010,012 Ashland Independent,I,6,,47536,0,0
2009 - 2010,012 Ashland Independent,I,7,,48089,0,0
2009 - 2010,012 Ashland Independent,I,8,,48458,0,0
2009 - 2010,012 Ashland Independent,I,9,,49018,0,0
2009 - 2010,012 Ashland Independent,I,10,,51531,0,0
2009 - 2010,012 Ashland Independent,I,11,,52623,0,0
2009 - 2010,012 Ashland Independent,I,12,,53732,0,0
2009 - 2010,012 Ashland Independent,I,13,,54300,0,0
2009 - 2010,012 Ashland Independent,I,14,,54684,0,0
2009 - 2010,012 Ashland Independent,I,15,,55061,0,0
2009 - 2010,012 Ashland Independent,I,16,,55436,0,0
2009 - 2010,012 Ashland Independent,I,17,,56131,0,0
2009 - 2010,012 Ashland Independent,I,18,,56507,0,0
2009 - 2010,012 Ashland Independent,I,19,,56888,0,0
2009 - 2010,012 Ashland Independent,I,20,,57263,0,0
2009 - 2010,012 Ashland Independent,I,21,,58337,0,0
2009 - 2010,012 Ashland Independent,I,22,,59030,0,0
2009 - 2010,012 Ashland Independent,I,23,,59395,0,0
2009 - 2010,012 Ashland Independent,I,24,,59768,0,0
2009 - 2010,012 Ashland Independent,I,25,,60133,0,0
2009 - 2010,012 Ashland Independent,I,26,,60497,0,0
2009 - 2010,012 Ashland Independent,I,27,,60863,0,0
2009 - 2010,012 Ashland Independent,I,28,,60863,0,0
2009 - 2010,012 Ashland Independent,I,29,,60863,0,0
2009 - 2010,012 Ashland Independent,I,30,,60863,0,0
2009 - 2010,012 Ashland Independent,I,31,,60863,0,0
2009 - 2010,012 Ashland Independent,I,32,,60863,0,0
2009 - 2010,012 Ashland Independent,I,33,,60863,0,0
2009 - 2010,012 Ashland Independent,I,34,,60863,0,0
2009 - 2010,012 Ashland Independent,I,35,,60863,0,0
2009 - 2010,012 Ashland Independent,I,36,,60863,0,0
2009 - 2010,012 Ashland Independent,I,37,,60863,0,0
2009 - 2010,012 Ashland Independent,I,38,,60863,0,0
2009 - 2010,012 Ashland Independent,I,39,,60863,0,0
2009 - 2010,012 Ashland Independent,I,40,,60863,0,0
2009 - 2010,012 Ashland Independent,II,0,,38894,0,0
2009 - 2010,012 Ashland Independent,II,1,,39236,0,0
2009 - 2010,012 Ashland Independent,II,2,,39600,0,0
2009 - 2010,012 Ashland Independent,II,3,,40095,0,0
2009 - 2010,012 Ashland Independent,II,4,,41087,0,0
2009 - 2010,012 Ashland Independent,II,5,,42327,0,0
2009 - 2010,012 Ashland Independent,II,6,,43314,0,0
2009 - 2010,012 Ashland Independent,II,7,,43681,0,0
2009 - 2010,012 Ashland Independent,II,8,,44047,0,0
2009 - 2010,012 Ashland Independent,II,9,,44664,0,0
2009 - 2010,012 Ashland Independent,II,10,,47207,0,0
2009 - 2010,012 Ashland Independent,II,11,,48338,0,0
2009 - 2010,012 Ashland Independent,II,12,,49154,0,0
2009 - 2010,012 Ashland Independent,II,13,,49750,0,0
2009 - 2010,012 Ashland Independent,II,14,,50131,0,0
2009 - 2010,012 Ashland Independent,II,15,,50512,0,0
2009 - 2010,012 Ashland Independent,II,16,,50888,0,0
2009 - 2010,012 Ashland Independent,II,17,,51584,0,0
2009 - 2010,012 Ashland Independent,II,18,,51961,0,0
2009 - 2010,012 Ashland Independent,II,19,,52337,0,0
2009 - 2010,012 Ashland Independent,II,20,,52715,0,0
2009 - 2010,012 Ashland Independent,II,21,,53712,0,0
2009 - 2010,012 Ashland Independent,II,22,,54305,0,0
2009 - 2010,012 Ashland Independent,II,23,,54672,0,0
2009 - 2010,012 Ashland Independent,II,24,,55043,0,0
